"","Taxon","Genus","Hybrid.marker","Species","Abbrev","Infraspecific.rank","Infraspecific","Authority","ID","Plant.Name.Index","TPL.version","Taxonomic.status","Family","New.Genus","New.Hybrid.marker","New.Species","New.Infraspecific.rank","New.Infraspecific","New.Authority","New.ID","New.Taxonomic.status","Typo","WFormat","Higher.level","Date","Tax_res"
"1245","Rhodiola kirilowii","Rhodiola","","kirilowii",NA,NA,"","","tro-8903424",TRUE,"1.1","Accepted","Crassulaceae","Rhodiola","","kirilowii","","","(Regel) Maxim.","tro-8903424","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1246","Rhodiola kirilowii (Regel) Maxim.","Rhodiola","","kirilowii",NA,NA,"","(Regel) Maxim.","tro-8903424",TRUE,"1.1","Accepted","Crassulaceae","Rhodiola","","kirilowii","","","(Regel) Maxim.","tro-8903424","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1247","Rhodiola sp.","Rhodiola","","sp.",NA,NA,"","","",FALSE,"1.1","","","Rhodiola","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"1248","Rhodiola tangutica","Rhodiola","","tangutica",NA,NA,"","","tro-50161640",TRUE,"1.1","Accepted","Crassulaceae","Rhodiola","","tangutica","","","(Maxim.) S.H. Fu","tro-50161640","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1249","Rhododendron anthopogonoides","Rhododendron","","anthopogonoides",NA,NA,"","","tro-50001544",TRUE,"1.1","Accepted","Ericaceae","Rhododendron","","anthopogonoides","","","Maxim.","tro-50001544","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1250","Rodgersia aesculifolia Batal.","Rodgersia","","aesculifolia",NA,NA,"","Batal.","tro-29101768",TRUE,"1.1","Accepted","Saxifragaceae","Rodgersia","","aesculifolia","","","Batalin","tro-29101768","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1251","Elymus burchan-buddae","Elymus","","burchan-buddae",NA,NA,"","","kew-410963",TRUE,"1.1","Accepted","Poaceae","Elymus","","burchan-buddae","","","(Nevski) Tzvelev","kew-410963","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1252","Roegneria breviglumis Keng","Roegneria","","breviglumis",NA,NA,"","Keng","kew-439288",TRUE,"1.1","Unresolved","Poaceae","Roegneria","","breviglumis","","","Keng & S.L.Chen","kew-439288","Unresolved",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1253","Roegneria dura (Keng) Keng","Roegneria","","dura",NA,NA,"","(Keng) Keng","kew-439327",TRUE,"1.1","Synonym","Poaceae","Elymus","","durus","","","(Keng) S.L.Chen","kew-450800","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1254","Roegneria kokonorica Keng","Roegneria","","kokonorica",NA,NA,"","Keng","kew-439379",TRUE,"1.1","Synonym","Poaceae","Elymus","","kokonoricus","","","(Tzvelev) Á.Löve","kew-411281","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1255","Roegneria nutans","Roegneria","","nutans",NA,NA,"","","kew-439421",TRUE,"1.1","Unresolved","Poaceae","Roegneria","","nutans","","","(Keng) Keng & S.L.Chen","kew-439421","Unresolved",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1256","Roegneria sp1","Roegneria","","sp1",NA,NA,"","","",FALSE,"1.1","","","Roegneria","","sp1",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"1257","Roegneria sp1.","Roegneria","","sp1.",NA,NA,"","","",FALSE,"1.1","","","Roegneria","","sp1.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"1258","Roegneria sp2","Roegneria","","sp2",NA,NA,"","","",FALSE,"1.1","","","Roegneria","","sp2",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"1259","Roegneria sp2.","Roegneria","","sp2.",NA,NA,"","","",FALSE,"1.1","","","Roegneria","","sp2.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"1260","Roegneria sp3","Roegneria","","sp3",NA,NA,"","","",FALSE,"1.1","","","Roegneria","","sp3",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"1261","Roegneria stricta Keng","Roegneria","","stricta",NA,NA,"","Keng","kew-439463",TRUE,"1.1","Synonym","Poaceae","Elymus","","strictus","","","(Keng) S.L.Chen","kew-450798","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1262","Roegneria varia Keng et S.L.Cheng","Roegneria","","varia",NA,NA,"","Keng et S.L.Cheng","kew-439494",TRUE,"1.1","Synonym","Poaceae","Elymus","","varius","","","(Keng & S.L.Chen) Tzvelev","kew-411687","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1263","Rorippa elata","Rorippa","","elata",NA,NA,"","","tro-4103129",TRUE,"1.1","Accepted","Brassicaceae","Rorippa","","elata","","","(Hook. f. & Thomson) Hand.-Mazz.","tro-4103129","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1264","Rorippa palustris (L.) Bess.","Rorippa","","palustris",NA,NA,"","(L.) Bess.","kew-2417173",TRUE,"1.1","Accepted","Brassicaceae","Rorippa","","palustris","","","(L.) Besser","kew-2417173","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1265","Rubia sp1.","Rubia","","sp1.",NA,NA,"","","",FALSE,"1.1","","","Rubia","","sp1.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"1266","Rubia sp2.","Rubia","","sp2.",NA,NA,"","","",FALSE,"1.1","","","Rubia","","sp2.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"1267","Rumex acetosa","Rumex","","acetosa",NA,NA,"","","kew-2424198",TRUE,"1.1","Accepted","Polygonaceae","Rumex","","acetosa","","","L.","kew-2424198","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1268","Rumex aquaticus","Rumex","","aquaticus",NA,NA,"","","kew-2424118",TRUE,"1.1","Accepted","Polygonaceae","Rumex","","aquaticus","","","L.","kew-2424118","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1269","Rumex crispus","Rumex","","crispus",NA,NA,"","","kew-2424294",TRUE,"1.1","Accepted","Polygonaceae","Rumex","","crispus","","","L.","kew-2424294","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1270","Rumex crispus L.","Rumex","","crispus",NA,NA,"","L.","kew-2424294",TRUE,"1.1","Accepted","Polygonaceae","Rumex","","crispus","","","L.","kew-2424294","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1271","Rumex nepalensis","Rumex","","nepalensis",NA,NA,"","","kew-2424706",TRUE,"1.1","Accepted","Polygonaceae","Rumex","","nepalensis","","","Spreng.","kew-2424706","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1272","Rumex nepalensis Spreng.","Rumex","","nepalensis",NA,NA,"","Spreng.","kew-2424706",TRUE,"1.1","Accepted","Polygonaceae","Rumex","","nepalensis","","","Spreng.","kew-2424706","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1273","Rumex patientia","Rumex","","patientia",NA,NA,"","","kew-2424661",TRUE,"1.1","Accepted","Polygonaceae","Rumex","","patientia","","","L.","kew-2424661","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1274","Rumex patientia L.","Rumex","","patientia",NA,NA,"","L.","kew-2424661",TRUE,"1.1","Accepted","Polygonaceae","Rumex","","patientia","","","L.","kew-2424661","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1275","Rumex pseudonatronatus","Rumex","","pseudonatronatus",NA,NA,"","","kew-2424835",TRUE,"1.1","Accepted","Polygonaceae","Rumex","","pseudonatronatus","","","(Borbás) Murb.","kew-2424835","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1276","Rumex pseudonatronatus (Borb.) Borb. ex Murb.","Rumex","","pseudonatronatus",NA,NA,"","(Borb.) Borb. ex Murb.","kew-2424835",TRUE,"1.1","Accepted","Polygonaceae","Rumex","","pseudonatronatus","","","(Borbás) Murb.","kew-2424835","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1277","Rumex sp1.","Rumex","","sp1.",NA,NA,"","","",FALSE,"1.1","","","Rumex","","sp1.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"1278","Rumex sp2.","Rumex","","sp2.",NA,NA,"","","",FALSE,"1.1","","","Rumex","","sp2.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"1279","Rumex sp3.","Rumex","","sp3.",NA,NA,"","","",FALSE,"1.1","","","Rumex","","sp3.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"1280","Salsola collina","Salsola","","collina",NA,NA,"","","kew-2481563",TRUE,"1.1","Accepted","Amaranthaceae","Salsola","","collina","","","Pall.","kew-2481563","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1281","Salvia flava","Salvia","","flava",NA,NA,"","","kew-182646",TRUE,"1.1","Accepted","Lamiaceae","Salvia","","flava","","","Forrest ex Diels","kew-182646","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1282","Salvia przewalskii","Salvia","","przewalskii",NA,NA,"","","kew-183597",TRUE,"1.1","Accepted","Lamiaceae","Salvia","","przewalskii","","","Maxim.","kew-183597","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1283","Salvia przewalskii Maxim.","Salvia","","przewalskii",NA,NA,"","Maxim.","kew-183597",TRUE,"1.1","Accepted","Lamiaceae","Salvia","","przewalskii","","","Maxim.","kew-183597","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1284","Salvia roborowskii","Salvia","","roborowskii",NA,NA,"","","kew-183717",TRUE,"1.1","Accepted","Lamiaceae","Salvia","","roborowskii","","","Maxim.","kew-183717","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1285","Salvia roborowskii Maxim.","Salvia","","roborowskii",NA,NA,"","Maxim.","kew-183717",TRUE,"1.1","Accepted","Lamiaceae","Salvia","","roborowskii","","","Maxim.","kew-183717","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1286","Salvia sp.","Salvia","","sp.",NA,NA,"","","",FALSE,"1.1","","","Salvia","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"1287","Salvia tricuspis","Salvia","","tricuspis",NA,NA,"","","kew-184053",TRUE,"1.1","Accepted","Lamiaceae","Salvia","","tricuspis","","","Franch.","kew-184053","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1288","Sambucus chinensis Lindl.","Sambucus","","chinensis",NA,NA,"","Lindl.","tro-6000749",TRUE,"1.1","Synonym","Adoxaceae","Sambucus","","javanica","","","Blume","tro-50111461","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1289","Sanguisorba filiformis","Sanguisorba","","filiformis",NA,NA,"","","rjp-6597",TRUE,"1.1","Accepted","Rosaceae","Sanguisorba","","filiformis","","","(Hook.f.) Hand.-Mazz.","rjp-6597","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1290","Sanguisorba officinalis","Sanguisorba","","officinalis",NA,NA,"","","rjp-1010",TRUE,"1.1","Accepted","Rosaceae","Sanguisorba","","officinalis","","","L.","rjp-1010","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1291","Sanguisorba officinalis L.","Sanguisorba","","officinalis",NA,NA,"","L.","rjp-1010",TRUE,"1.1","Accepted","Rosaceae","Sanguisorba","","officinalis","","","L.","rjp-1010","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1292","Saposhnikovia divaricata","Saposhnikovia","","divaricata",NA,NA,"","","kew-2480406",TRUE,"1.1","Accepted","Apiaceae","Saposhnikovia","","divaricata","","","(Turcz.) Schischk.","kew-2480406","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1293","Saussurea globosa Chen","Saussurea","","globosa",NA,NA,"","Chen","gcc-16556",TRUE,"1.1","Accepted","Compositae","Saussurea","","globosa","","","F.H.Chen","gcc-16556","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1294","Saussurea graminea","Saussurea","","graminea",NA,NA,"","","gcc-101248",TRUE,"1.1","Accepted","Compositae","Saussurea","","graminea","","","Dunn","gcc-101248","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1295","Saussurea hieracioides","Saussurea","","hieracioides",NA,NA,"","","gcc-105654",TRUE,"1.1","Accepted","Compositae","Saussurea","","hieracioides","","","Hook.f.","gcc-105654","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1296","Saussurea hieracioides Hook.f.","Saussurea","","hieracioides",NA,NA,"","Hook.f.","gcc-105654",TRUE,"1.1","Accepted","Compositae","Saussurea","","hieracioides","","","Hook.f.","gcc-105654","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1297","Saussurea iodostegia","Saussurea","","iodostegia",NA,NA,"","","gcc-99311",TRUE,"1.1","Accepted","Compositae","Saussurea","","iodostegia","","","Hance","gcc-99311","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1298","Saussurea iodostegia Hance","Saussurea","","iodostegia",NA,NA,"","Hance","gcc-99311",TRUE,"1.1","Accepted","Compositae","Saussurea","","iodostegia","","","Hance","gcc-99311","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1299","Saussurea japonica (Thunb.) DC.","Saussurea","","japonica",NA,NA,"","(Thunb.) DC.","gcc-132758",TRUE,"1.1","Accepted","Compositae","Saussurea","","japonica","","","(Thunb.) DC.","gcc-132758","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1300","Saussurea kansuensis","Saussurea","","kansuensis",NA,NA,"","","gcc-123295",TRUE,"1.1","Accepted","Compositae","Saussurea","","kansuensis","","","Hand.-Mazz.","gcc-123295","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1301","Saussurea macrota","Saussurea","","macrota",NA,NA,"","","gcc-121348",TRUE,"1.1","Accepted","Compositae","Saussurea","","macrota","","","Franch.","gcc-121348","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1302","Saussurea macrota Franch.","Saussurea","","macrota",NA,NA,"","Franch.","gcc-121348",TRUE,"1.1","Accepted","Compositae","Saussurea","","macrota","","","Franch.","gcc-121348","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1303","Saussurea mongolica","Saussurea","","mongolica",NA,NA,"","","gcc-106097",TRUE,"1.1","Accepted","Compositae","Saussurea","","mongolica","","","(Franch.) Franch.","gcc-106097","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1304","Saussurea neofranchetii","Saussurea","","neofranchetii",NA,NA,"","","gcc-15650",TRUE,"1.1","Accepted","Compositae","Saussurea","","neofranchetii","","","Lipsch.","gcc-15650","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1305","Saussurea nigrescens","Saussurea","","nigrescens",NA,NA,"","","gcc-132891",TRUE,"1.1","Accepted","Compositae","Saussurea","","nigrescens","","","Maxim.","gcc-132891","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1306","Saussurea oligantha","Saussurea","","oligantha",NA,NA,"","","gcc-92993",TRUE,"1.1","Accepted","Compositae","Saussurea","","oligantha","","","Franch.","gcc-92993","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1307","Saussurea pachyneura","Saussurea","","pachyneura",NA,NA,"","","gcc-136299",TRUE,"1.1","Accepted","Compositae","Saussurea","","pachyneura","","","Franch.","gcc-136299","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1308","Saussurea parviflora","Saussurea","","parviflora",NA,NA,"","","gcc-44467",TRUE,"1.1","Accepted","Compositae","Saussurea","","parviflora","","","(Poir.) DC.","gcc-44467","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1309","Saussurea parviflora (Poir.) DC.","Saussurea","","parviflora",NA,NA,"","(Poir.) DC.","gcc-44467",TRUE,"1.1","Accepted","Compositae","Saussurea","","parviflora","","","(Poir.) DC.","gcc-44467","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1310","Saussurea przewalskii","Saussurea","","przewalskii",NA,NA,"","","gcc-13435",TRUE,"1.1","Accepted","Compositae","Saussurea","","przewalskii","","","Maxim.","gcc-13435","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1311","Saussurea purpurascens","Saussurea","","purpurascens",NA,NA,"","","gcc-89421",TRUE,"1.1","Accepted","Compositae","Saussurea","","purpurascens","","","Y.L.Chen & S.Yun Liang","gcc-89421","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1312","Saussurea salicifolia","Saussurea","","salicifolia",NA,NA,"","","gcc-143595",TRUE,"1.1","Accepted","Compositae","Saussurea","","salicifolia","","","(L.) DC.","gcc-143595","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1313","Saussurea sp1.","Saussurea","","sp1.",NA,NA,"","","",FALSE,"1.1","","","Saussurea","","sp1.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"1314","Saussurea sp2","Saussurea","","sp2",NA,NA,"","","",FALSE,"1.1","","","Saussurea","","sp2",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"1315","Saussurea sp2.","Saussurea","","sp2.",NA,NA,"","","",FALSE,"1.1","","","Saussurea","","sp2.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"1316","Saussurea sp3.","Saussurea","","sp3.",NA,NA,"","","",FALSE,"1.1","","","Saussurea","","sp3.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"1317","Saussurea sp4.","Saussurea","","sp4.",NA,NA,"","","",FALSE,"1.1","","","Saussurea","","sp4.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"1318","Saussurea sp5.","Saussurea","","sp5.",NA,NA,"","","",FALSE,"1.1","","","Saussurea","","sp5.",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"1319","Saussurea stella","Saussurea","","stella",NA,NA,"","","gcc-130813",TRUE,"1.1","Accepted","Compositae","Saussurea","","stella","","","Maxim.","gcc-130813","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1320","Saussurea stella Maxim.","Saussurea","","stella",NA,NA,"","Maxim.","gcc-130813",TRUE,"1.1","Accepted","Compositae","Saussurea","","stella","","","Maxim.","gcc-130813","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1321","Saussurea sylvatica","Saussurea","","sylvatica",NA,NA,"","","gcc-100097",TRUE,"1.1","Accepted","Compositae","Saussurea","","sylvatica","","","Maxim.","gcc-100097","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1322","Saussurea sylvatica Maxim.","Saussurea","","sylvatica",NA,NA,"","Maxim.","gcc-100097",TRUE,"1.1","Accepted","Compositae","Saussurea","","sylvatica","","","Maxim.","gcc-100097","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1323","Saussurea variiloba","Saussurea","","variiloba",NA,NA,"","","gcc-18921",TRUE,"1.1","Accepted","Compositae","Saussurea","","variiloba","","","Ling","gcc-18921","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1324","Saussurea variiloba Ling","Saussurea","","variiloba",NA,NA,"","Ling","gcc-18921",TRUE,"1.1","Accepted","Compositae","Saussurea","","variiloba","","","Ling","gcc-18921","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1325","Saxifraga egregia","Saxifraga","","egregia",NA,NA,"","","tro-29101948",TRUE,"1.1","Accepted","Saxifragaceae","Saxifraga","","egregia","","","Engl.","tro-29101948","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1326","Saxifraga egregia Engl.","Saxifraga","","egregia",NA,NA,"","Engl.","tro-29101948",TRUE,"1.1","Accepted","Saxifragaceae","Saxifraga","","egregia","","","Engl.","tro-29101948","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1327","Saxifraga heleonastes","Saxifraga","","heleonastes",NA,NA,"","","tro-29101878",TRUE,"1.1","Accepted","Saxifragaceae","Saxifraga","","heleonastes","","","Harry Sm.","tro-29101878","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1328","Saxifraga melanocentra","Saxifraga","","melanocentra",NA,NA,"","","tro-29101839",TRUE,"1.1","Accepted","Saxifragaceae","Saxifraga","","melanocentra","","","Franch.","tro-29101839","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1329","Saxifraga sinomontana","Saxifraga","","sinomontana",NA,NA,"","","tro-50043149",TRUE,"1.1","Accepted","Saxifragaceae","Saxifraga","","sinomontana","","","J.T. Pan & Gornall","tro-50043149","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1330","Saxifraga montana H. Smith","Saxifraga","","montana",NA,NA,"","H. Smith","tro-29100919",TRUE,"1.1","Accepted","Saxifragaceae","Saxifraga","","montana","","","(Small) Fedde","tro-29100919","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1331","Saxifraga tangutica","Saxifraga","","tangutica",NA,NA,"","","tro-29102191",TRUE,"1.1","Accepted","Saxifragaceae","Saxifraga","","tangutica","","","Engl.","tro-29102191","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1332","Saxifragasp NA","","","na",NA,NA,"","","",FALSE,"1.1","","","Saxifragasp","","na",NA,"","","","",TRUE,FALSE,FALSE,2020-04-18,NA
"1333","Schizonepeta multifida (L.) Briq.","Schizonepeta","","multifida",NA,NA,"","(L.) Briq.","kew-188175",TRUE,"1.1","Synonym","Lamiaceae","Nepeta","","multifida","","","L.","kew-134813","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1334","Schoenoplectus triqueter","Schoenoplectus","","triqueter",NA,NA,"","","kew-263109",TRUE,"1.1","Accepted","Cyperaceae","Schoenoplectus","","triqueter","","","(L.) Palla","kew-263109","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1335","Scirpus distigmaticus (Kükenth.) Tang et Wang","Scirpus","","distigmaticus",NA,NA,"","(Kükenth.) Tang et Wang","kew-264047",TRUE,"1.1","Synonym","Cyperaceae","Trichophorum","","distigmaticum","","","(Kük.) T.V.Egorova","kew-270669","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1336","Scirpus sp","Scirpus","","sp",NA,NA,"","","",FALSE,"1.1","","","Scirpus","","sp",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"1337","Scorzonera austriaca","Scorzonera","","austriaca",NA,NA,"","","gcc-11781",TRUE,"1.1","Accepted","Compositae","Scorzonera","","austriaca","","","Willd.","gcc-11781","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1338","Scorzonera austriaca Willd.","Scorzonera","","austriaca",NA,NA,"","Willd.","gcc-11781",TRUE,"1.1","Accepted","Compositae","Scorzonera","","austriaca","","","Willd.","gcc-11781","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1339","Scorzonera sp","Scorzonera","","sp",NA,NA,"","","",FALSE,"1.1","","","Scorzonera","","sp",NA,"","","","",FALSE,FALSE,FALSE,2020-04-18,"Genus"
"1340","Scrofella chinensis","Scrofella","","chinensis",NA,NA,"","","tro-29207822",TRUE,"1.1","Accepted","Plantaginaceae","Scrofella","","chinensis","","","Maxim.","tro-29207822","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1341","Scrofella chinensis Maxim.","Scrofella","","chinensis",NA,NA,"","Maxim.","tro-29207822",TRUE,"1.1","Accepted","Plantaginaceae","Scrofella","","chinensis","","","Maxim.","tro-29207822","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
"1342","Scrophularia incisa","Scrophularia","","incisa",NA,NA,"","","kew-2586391",TRUE,"1.1","Accepted","Scrophulariaceae","Scrophularia","","incisa","","","Weinm.","kew-2586391","Accepted",FALSE,FALSE,FALSE,2020-04-18,"Species"
