"Taxon","Source","Year","Country","Region","Accession","Latitude","Longitude","Elevation","Dish","Scarification","GA3","Stratification","Stratification_temperature","Stratification_days","Light","Photoperiod","Alternating","Tdif","Tmax","Tmin","Tmean","Temperature","Length.experiment","Sown","Germinated","Germinable"
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d3","N","N","None",NA,"0","Y",14,"Y",8,10,2,6.66666666666667,"5C",NA,25,8,23
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d4","N","N","None",NA,"0","Y",14,"Y",8,10,2,6.66666666666667,"5C",NA,25,10,24
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d5","N","N","None",NA,"0","Y",14,"Y",8,10,2,6.66666666666667,"5C",NA,25,14,24
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d6","N","N","None",NA,"0","Y",14,"Y",8,10,2,6.66666666666667,"5C",NA,25,12,23
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d7","N","N","None",NA,"0","Y",14,"Y",8,10,2,6.66666666666667,"5C",NA,25,9,24
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d8","N","N","None",NA,"0","Y",14,"Y",8,10,2,6.66666666666667,"5C",NA,25,12,25
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d1","N","N","None",NA,"0","Y",14,"Y",8,14,6,10.6666666666667,"10C",NA,25,10,23
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d2","N","N","None",NA,"0","Y",14,"Y",8,14,6,10.6666666666667,"10C",NA,25,7,23
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d3","N","N","None",NA,"0","Y",14,"Y",8,14,6,10.6666666666667,"10C",NA,25,9,24
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d4","N","N","None",NA,"0","Y",14,"Y",8,14,6,10.6666666666667,"10C",NA,25,11,22
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d5","N","N","None",NA,"0","Y",14,"Y",8,14,6,10.6666666666667,"10C",NA,25,10,24
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d6","N","N","None",NA,"0","Y",14,"Y",8,14,6,10.6666666666667,"10C",NA,25,11,23
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d7","N","N","None",NA,"0","Y",14,"Y",8,14,6,10.6666666666667,"10C",NA,25,12,23
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d8","N","N","None",NA,"0","Y",14,"Y",8,14,6,10.6666666666667,"10C",NA,25,15,23
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d1","N","N","None",NA,"0","Y",14,"Y",8,18,10,14.6666666666667,"15C",NA,25,13,24
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d2","N","N","None",NA,"0","Y",14,"Y",8,18,10,14.6666666666667,"15C",NA,25,6,23
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d3","N","N","None",NA,"0","Y",14,"Y",8,18,10,14.6666666666667,"15C",NA,25,6,25
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d4","N","N","None",NA,"0","Y",14,"Y",8,18,10,14.6666666666667,"15C",NA,25,8,25
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d5","N","N","None",NA,"0","Y",14,"Y",8,18,10,14.6666666666667,"15C",NA,25,8,25
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d6","N","N","None",NA,"0","Y",14,"Y",8,18,10,14.6666666666667,"15C",NA,25,9,25
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d7","N","N","None",NA,"0","Y",14,"Y",8,18,10,14.6666666666667,"15C",NA,25,5,24
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d8","N","N","None",NA,"0","Y",14,"Y",8,18,10,14.6666666666667,"15C",NA,25,9,23
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d1","N","N","None",NA,"0","Y",14,"Y",8,22,14,18.6666666666667,"20C",NA,25,1,25
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d2","N","N","None",NA,"0","Y",14,"Y",8,22,14,18.6666666666667,"20C",NA,25,0,25
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d3","N","N","None",NA,"0","Y",14,"Y",8,22,14,18.6666666666667,"20C",NA,25,0,25
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d4","N","N","None",NA,"0","Y",14,"Y",8,22,14,18.6666666666667,"20C",NA,25,1,22
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d5","N","N","None",NA,"0","Y",14,"Y",8,22,14,18.6666666666667,"20C",NA,25,0,25
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d6","N","N","None",NA,"0","Y",14,"Y",8,22,14,18.6666666666667,"20C",NA,25,0,24
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d7","N","N","None",NA,"0","Y",14,"Y",8,22,14,18.6666666666667,"20C",NA,25,1,22
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d8","N","N","None",NA,"0","Y",14,"Y",8,22,14,18.6666666666667,"20C",NA,25,0,24
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d1","N","N","None",NA,"0","Y",14,"Y",8,26,18,22.6666666666667,"25C",NA,25,0,24
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d2","N","N","None",NA,"0","Y",14,"Y",8,26,18,22.6666666666667,"25C",NA,25,0,25
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d3","N","N","None",NA,"0","Y",14,"Y",8,26,18,22.6666666666667,"25C",NA,25,0,24
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d4","N","N","None",NA,"0","Y",14,"Y",8,26,18,22.6666666666667,"25C",NA,25,0,25
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d5","N","N","None",NA,"0","Y",14,"Y",8,26,18,22.6666666666667,"25C",NA,25,0,24
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d6","N","N","None",NA,"0","Y",14,"Y",8,26,18,22.6666666666667,"25C",NA,25,0,23
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d7","N","N","None",NA,"0","Y",14,"Y",8,26,18,22.6666666666667,"25C",NA,25,0,25
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d8","N","N","None",NA,"0","Y",14,"Y",8,26,18,22.6666666666667,"25C",NA,25,0,23
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d1","N","N","None",NA,"0","Y",14,"Y",8,30,22,26.6666666666667,"25C",NA,25,0,25
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d2","N","N","None",NA,"0","Y",14,"Y",8,30,22,26.6666666666667,"25C",NA,25,0,23
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d3","N","N","None",NA,"0","Y",14,"Y",8,30,22,26.6666666666667,"25C",NA,25,0,24
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d4","N","N","None",NA,"0","Y",14,"Y",8,30,22,26.6666666666667,"25C",NA,25,0,24
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d5","N","N","None",NA,"0","Y",14,"Y",8,30,22,26.6666666666667,"25C",NA,25,0,22
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d6","N","N","None",NA,"0","Y",14,"Y",8,30,22,26.6666666666667,"25C",NA,25,0,25
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d7","N","N","None",NA,"0","Y",14,"Y",8,30,22,26.6666666666667,"25C",NA,25,0,25
"Primula auricula","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.494269 12.937623","47.494269",12.937623,"1621","d8","N","N","None",NA,"0","Y",14,"Y",8,30,22,26.6666666666667,"25C",NA,25,0,24
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d1","N","N","None",NA,"0","Y",14,"Y",8,10,2,6.66666666666667,"5C",NA,25,1,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d2","N","N","None",NA,"0","Y",14,"Y",8,10,2,6.66666666666667,"5C",NA,25,0,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d3","N","N","None",NA,"0","Y",14,"Y",8,10,2,6.66666666666667,"5C",NA,25,0,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d4","N","N","None",NA,"0","Y",14,"Y",8,10,2,6.66666666666667,"5C",NA,25,0,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d5","N","N","None",NA,"0","Y",14,"Y",8,10,2,6.66666666666667,"5C",NA,25,0,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d6","N","N","None",NA,"0","Y",14,"Y",8,10,2,6.66666666666667,"5C",NA,25,0,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d7","N","N","None",NA,"0","Y",14,"Y",8,10,2,6.66666666666667,"5C",NA,25,0,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d8","N","N","None",NA,"0","Y",14,"Y",8,10,2,6.66666666666667,"5C",NA,25,0,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d1","N","N","None",NA,"0","Y",14,"Y",8,14,6,10.6666666666667,"10C",NA,25,0,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d2","N","N","None",NA,"0","Y",14,"Y",8,14,6,10.6666666666667,"10C",NA,25,0,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d3","N","N","None",NA,"0","Y",14,"Y",8,14,6,10.6666666666667,"10C",NA,25,1,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d4","N","N","None",NA,"0","Y",14,"Y",8,14,6,10.6666666666667,"10C",NA,25,1,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d5","N","N","None",NA,"0","Y",14,"Y",8,14,6,10.6666666666667,"10C",NA,25,3,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d6","N","N","None",NA,"0","Y",14,"Y",8,14,6,10.6666666666667,"10C",NA,25,2,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d7","N","N","None",NA,"0","Y",14,"Y",8,14,6,10.6666666666667,"10C",NA,25,0,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d8","N","N","None",NA,"0","Y",14,"Y",8,14,6,10.6666666666667,"10C",NA,25,0,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d1","N","N","None",NA,"0","Y",14,"Y",8,18,10,14.6666666666667,"15C",NA,25,9,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d2","N","N","None",NA,"0","Y",14,"Y",8,18,10,14.6666666666667,"15C",NA,25,5,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d3","N","N","None",NA,"0","Y",14,"Y",8,18,10,14.6666666666667,"15C",NA,25,6,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d4","N","N","None",NA,"0","Y",14,"Y",8,18,10,14.6666666666667,"15C",NA,25,9,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d5","N","N","None",NA,"0","Y",14,"Y",8,18,10,14.6666666666667,"15C",NA,25,11,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d6","N","N","None",NA,"0","Y",14,"Y",8,18,10,14.6666666666667,"15C",NA,25,5,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d7","N","N","None",NA,"0","Y",14,"Y",8,18,10,14.6666666666667,"15C",NA,25,9,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d8","N","N","None",NA,"0","Y",14,"Y",8,18,10,14.6666666666667,"15C",NA,25,12,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d1","N","N","None",NA,"0","Y",14,"Y",8,22,14,18.6666666666667,"20C",NA,25,20,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d2","N","N","None",NA,"0","Y",14,"Y",8,22,14,18.6666666666667,"20C",NA,25,23,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d3","N","N","None",NA,"0","Y",14,"Y",8,22,14,18.6666666666667,"20C",NA,25,21,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d4","N","N","None",NA,"0","Y",14,"Y",8,22,14,18.6666666666667,"20C",NA,25,24,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d5","N","N","None",NA,"0","Y",14,"Y",8,22,14,18.6666666666667,"20C",NA,25,24,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d6","N","N","None",NA,"0","Y",14,"Y",8,22,14,18.6666666666667,"20C",NA,25,22,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d7","N","N","None",NA,"0","Y",14,"Y",8,22,14,18.6666666666667,"20C",NA,25,25,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d8","N","N","None",NA,"0","Y",14,"Y",8,22,14,18.6666666666667,"20C",NA,25,22,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d1","N","N","None",NA,"0","Y",14,"Y",8,26,18,22.6666666666667,"25C",NA,25,25,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d2","N","N","None",NA,"0","Y",14,"Y",8,26,18,22.6666666666667,"25C",NA,25,23,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d3","N","N","None",NA,"0","Y",14,"Y",8,26,18,22.6666666666667,"25C",NA,25,24,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d4","N","N","None",NA,"0","Y",14,"Y",8,26,18,22.6666666666667,"25C",NA,25,23,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d5","N","N","None",NA,"0","Y",14,"Y",8,26,18,22.6666666666667,"25C",NA,25,23,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d6","N","N","None",NA,"0","Y",14,"Y",8,26,18,22.6666666666667,"25C",NA,25,25,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d7","N","N","None",NA,"0","Y",14,"Y",8,26,18,22.6666666666667,"25C",NA,25,24,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d8","N","N","None",NA,"0","Y",14,"Y",8,26,18,22.6666666666667,"25C",NA,25,24,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d1","N","N","None",NA,"0","Y",14,"Y",8,30,22,26.6666666666667,"25C",NA,25,21,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d2","N","N","None",NA,"0","Y",14,"Y",8,30,22,26.6666666666667,"25C",NA,25,25,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d3","N","N","None",NA,"0","Y",14,"Y",8,30,22,26.6666666666667,"25C",NA,25,21,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d4","N","N","None",NA,"0","Y",14,"Y",8,30,22,26.6666666666667,"25C",NA,25,22,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d5","N","N","None",NA,"0","Y",14,"Y",8,30,22,26.6666666666667,"25C",NA,25,20,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d6","N","N","None",NA,"0","Y",14,"Y",8,30,22,26.6666666666667,"25C",NA,25,25,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d7","N","N","None",NA,"0","Y",14,"Y",8,30,22,26.6666666666667,"25C",NA,25,20,25
"Silene acaulis","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.529166 12.91628","47.529166",12.91628,"2020","d8","N","N","None",NA,"0","Y",14,"Y",8,30,22,26.6666666666667,"25C",NA,25,16,25
"Soldanella alpina","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.557563 12.844833","47.557563",12.844833,"1984","d1","N","N","None",NA,"0","Y",14,"Y",8,10,2,6.66666666666667,"5C",NA,25,0,25
"Soldanella alpina","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.557563 12.844833","47.557563",12.844833,"1984","d2","N","N","None",NA,"0","Y",14,"Y",8,10,2,6.66666666666667,"5C",NA,25,1,25
"Soldanella alpina","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.557563 12.844833","47.557563",12.844833,"1984","d3","N","N","None",NA,"0","Y",14,"Y",8,10,2,6.66666666666667,"5C",NA,25,0,25
"Soldanella alpina","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.557563 12.844833","47.557563",12.844833,"1984","d4","N","N","None",NA,"0","Y",14,"Y",8,10,2,6.66666666666667,"5C",NA,25,0,25
"Soldanella alpina","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.557563 12.844833","47.557563",12.844833,"1984","d5","N","N","None",NA,"0","Y",14,"Y",8,10,2,6.66666666666667,"5C",NA,25,0,25
"Soldanella alpina","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.557563 12.844833","47.557563",12.844833,"1984","d6","N","N","None",NA,"0","Y",14,"Y",8,10,2,6.66666666666667,"5C",NA,25,0,25
"Soldanella alpina","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.557563 12.844833","47.557563",12.844833,"1984","d7","N","N","None",NA,"0","Y",14,"Y",8,10,2,6.66666666666667,"5C",NA,25,0,25
"Soldanella alpina","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.557563 12.844833","47.557563",12.844833,"1984","d8","N","N","None",NA,"0","Y",14,"Y",8,10,2,6.66666666666667,"5C",NA,25,0,25
"Soldanella alpina","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.557563 12.844833","47.557563",12.844833,"1984","d1","N","N","None",NA,"0","Y",14,"Y",8,14,6,10.6666666666667,"10C",NA,25,20,25
"Soldanella alpina","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.557563 12.844833","47.557563",12.844833,"1984","d2","N","N","None",NA,"0","Y",14,"Y",8,14,6,10.6666666666667,"10C",NA,25,13,18
"Soldanella alpina","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.557563 12.844833","47.557563",12.844833,"1984","d3","N","N","None",NA,"0","Y",14,"Y",8,14,6,10.6666666666667,"10C",NA,25,22,25
"Soldanella alpina","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.557563 12.844833","47.557563",12.844833,"1984","d4","N","N","None",NA,"0","Y",14,"Y",8,14,6,10.6666666666667,"10C",NA,25,14,24
"Soldanella alpina","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.557563 12.844833","47.557563",12.844833,"1984","d5","N","N","None",NA,"0","Y",14,"Y",8,14,6,10.6666666666667,"10C",NA,25,24,24
"Soldanella alpina","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.557563 12.844833","47.557563",12.844833,"1984","d6","N","N","None",NA,"0","Y",14,"Y",8,14,6,10.6666666666667,"10C",NA,25,22,25
"Soldanella alpina","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.557563 12.844833","47.557563",12.844833,"1984","d7","N","N","None",NA,"0","Y",14,"Y",8,14,6,10.6666666666667,"10C",NA,25,23,25
"Soldanella alpina","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.557563 12.844833","47.557563",12.844833,"1984","d8","N","N","None",NA,"0","Y",14,"Y",8,14,6,10.6666666666667,"10C",NA,25,23,23
"Soldanella alpina","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.557563 12.844833","47.557563",12.844833,"1984","d1","N","N","None",NA,"0","Y",14,"Y",8,18,10,14.6666666666667,"15C",NA,25,25,25
"Soldanella alpina","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.557563 12.844833","47.557563",12.844833,"1984","d2","N","N","None",NA,"0","Y",14,"Y",8,18,10,14.6666666666667,"15C",NA,25,24,24
"Soldanella alpina","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.557563 12.844833","47.557563",12.844833,"1984","d3","N","N","None",NA,"0","Y",14,"Y",8,18,10,14.6666666666667,"15C",NA,25,25,25
"Soldanella alpina","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.557563 12.844833","47.557563",12.844833,"1984","d4","N","N","None",NA,"0","Y",14,"Y",8,18,10,14.6666666666667,"15C",NA,25,25,25
"Soldanella alpina","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.557563 12.844833","47.557563",12.844833,"1984","d5","N","N","None",NA,"0","Y",14,"Y",8,18,10,14.6666666666667,"15C",NA,25,10,10
"Soldanella alpina","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.557563 12.844833","47.557563",12.844833,"1984","d6","N","N","None",NA,"0","Y",14,"Y",8,18,10,14.6666666666667,"15C",NA,25,25,25
"Soldanella alpina","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.557563 12.844833","47.557563",12.844833,"1984","d7","N","N","None",NA,"0","Y",14,"Y",8,18,10,14.6666666666667,"15C",NA,25,25,25
"Soldanella alpina","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.557563 12.844833","47.557563",12.844833,"1984","d8","N","N","None",NA,"0","Y",14,"Y",8,18,10,14.6666666666667,"15C",NA,25,25,25
"Soldanella alpina","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.557563 12.844833","47.557563",12.844833,"1984","d1","N","N","None",NA,"0","Y",14,"Y",8,22,14,18.6666666666667,"20C",NA,25,24,25
"Soldanella alpina","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.557563 12.844833","47.557563",12.844833,"1984","d2","N","N","None",NA,"0","Y",14,"Y",8,22,14,18.6666666666667,"20C",NA,25,20,20
"Soldanella alpina","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.557563 12.844833","47.557563",12.844833,"1984","d3","N","N","None",NA,"0","Y",14,"Y",8,22,14,18.6666666666667,"20C",NA,25,23,23
"Soldanella alpina","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.557563 12.844833","47.557563",12.844833,"1984","d4","N","N","None",NA,"0","Y",14,"Y",8,22,14,18.6666666666667,"20C",NA,25,24,24
"Soldanella alpina","Rosbakh",NA,"Germany","Northern Alps","Germany NA 47.557563 12.844833","47.557563",12.844833,"1984","d5","N","N","None",NA,"0","Y",14,"Y",8,22,14,18.6666666666667,"20C",NA,25,23,23
