,taxon.name.in.seed.sid,mass,Genus,Hybrid.marker,Species,Abbrev,Infraspecific.rank,Infraspecific,Authority,ID,Plant.Name.Index,TPL.version,Taxonomic.status,Family,New.Genus,New.Hybrid.marker,New.Species,New.Infraspecific.rank,New.Infraspecific,New.Authority,New.ID,New.Taxonomic.status,Typo,WFormat,Higher.level,Date,taxon.new
29517,Saxifraga paniculata Mill. subsp. paniculata Orthodox,0.07,Saxifraga,,paniculata,NA,subsp.,paniculata,Orthodox,kew-2583049,TRUE,1.1,Accepted,Saxifragaceae,Saxifraga,,paniculata,,,Mill.,kew-2583049,Accepted,FALSE,FALSE,TRUE,13/04/2020,Saxifraga_paniculata
29518,Saxifraga paniculata Mill. Uncertain,0.055,Saxifraga,,paniculata,NA,NA,,Mill. Uncertain,kew-2583049,TRUE,1.1,Accepted,Saxifragaceae,Saxifraga,,paniculata,,,Mill.,kew-2583049,Accepted,FALSE,FALSE,FALSE,13/04/2020,Saxifraga_paniculata
29531,Saxifraga stellaris L. Orthodox,0.0352,Saxifraga,,stellaris,NA,NA,,L. Orthodox,kew-2584970,TRUE,1.1,Accepted,Saxifragaceae,Saxifraga,,stellaris,,,L.,kew-2584970,Accepted,FALSE,FALSE,FALSE,13/04/2020,Saxifraga_stellaris
29634,Schizanthus grahamii Gillies ex Hooker Orthodox,1.2261,Schizanthus,,grahamii,NA,NA,,Gillies ex Hooker Orthodox,tro-29603958,TRUE,1.1,Accepted,Solanaceae,Schizanthus,,grahamii,,,Gill. ex Hooker,tro-29603958,Accepted,FALSE,FALSE,FALSE,13/04/2020,Schizanthus_grahamii
29635,Schizanthus hookeri Gillies ex Graham Orthodox,1.5,Schizanthus,,hookeri,NA,NA,,Gillies ex Graham Orthodox,kew-2580784,TRUE,1.1,Accepted,Solanaceae,Schizanthus,,hookeri,,,Gillies ex Graham,kew-2580784,Accepted,FALSE,FALSE,FALSE,13/04/2020,Schizanthus_hookeri
29682,Scleranthus biflorus (J.R. & G.Forst.) Hook.f.,0.44,Scleranthus,,biflorus,NA,NA,,(J.R. & G.Forst.) Hook.f.,tro-6300193,TRUE,1.1,Synonym,Caryophyllaceae,Mniarum,,biflorum,,,J.R. Forst. & G. Forst.,tro-50076873,Accepted,FALSE,FALSE,FALSE,13/04/2020,Mniarum_biflorum
29739,Scorzonera cana var. alpina (C.A.Mey.) Hoffm. Orthodox,4.8228,Scorzonera,,cana,NA,var.,alpina,(C.A.Mey.) Hoffm. Orthodox,gcc-18328,FALSE,1.1,Synonym,Compositae,Podospermum,,canum,,,C.A.Mey.,gcc-143238,Accepted,FALSE,FALSE,TRUE,13/04/2020,Podospermum_canum
29740,Scorzonera cana (C.A.Mey.) O.Hoffm.,2.278,Scorzonera,,cana,NA,NA,,(C.A.Mey.) O.Hoffm.,gcc-18328,TRUE,1.1,Synonym,Compositae,Podospermum,,canum,,,C.A.Mey.,gcc-143238,Accepted,FALSE,FALSE,FALSE,13/04/2020,Podospermum_canum
30003,Senecio doronicum L.,0.28,Senecio,,doronicum,NA,NA,,L.,gcc-43965,TRUE,1.1,Accepted,Compositae,Senecio,,doronicum,,,(L.) L.,gcc-43965,Accepted,FALSE,FALSE,FALSE,13/04/2020,Senecio_doronicum
30011,Senecio eruciformis Remy Orthodox p,0.6128,Senecio,,eruciformis,NA,NA,p,Remy Orthodox,gcc-43663,TRUE,1.1,Accepted,Compositae,Senecio,,eruciformis,,,J.Rémy,gcc-43663,Accepted,TRUE,FALSE,FALSE,13/04/2020,Senecio_eruciformis
30038,Senecio gunnii (Hook.f.) Belcher,0.253,Senecio,,gunnii,NA,NA,,(Hook.f.) Belcher,gcc-112653,TRUE,1.1,Accepted,Compositae,Senecio,,gunnii,,,(Hook.f.) Belcher,gcc-112653,Accepted,FALSE,FALSE,FALSE,13/04/2020,Senecio_gunnii
30053,Senecio incanus subsp. incanus,1.55,Senecio,,incanus,NA,subsp.,incanus,,gcc-69240,TRUE,1.1,Synonym,Compositae,Jacobaea,,incana,,,(L.) Veldkamp,gcc-10608,Accepted,FALSE,FALSE,FALSE,13/04/2020,Jacobaea_incana
30054,Senecio incanus L. Orthodox p,0.889,Senecio,,incanus,NA,NA,p,L. Orthodox,gcc-52157,TRUE,1.1,Synonym,Compositae,Jacobaea,,incana,,,(L.) Veldkamp,gcc-10608,Accepted,TRUE,FALSE,FALSE,13/04/2020,Jacobaea_incana
30147,Senecio squalidus L. subsp. rupestris (Waldst. & Kit.) Greuter,0.278,Senecio,,squalidus,NA,subsp.,rupestris,(Waldst. & Kit.) Greuter,gcc-57956,TRUE,1.1,Accepted,Compositae,Senecio,,squalidus,subsp.,rupestris,(Waldst. & Kit.) Greuter,gcc-57956,Accepted,FALSE,FALSE,FALSE,13/04/2020,Senecio_squalidus
30148,Senecio squalidus L. subsp. aethnensis (DC.) Greuter,0.3235,Senecio,,squalidus,NA,subsp.,aethnensis,(DC.) Greuter,gcc-33427,TRUE,1.1,Accepted,Compositae,Senecio,,squalidus,subsp.,aethnensis,(DC.) Greuter,gcc-33427,Accepted,FALSE,FALSE,FALSE,13/04/2020,Senecio_squalidus
30149,Senecio squalidus L. Orthodox,0.26,Senecio,,squalidus,NA,NA,,L. Orthodox,gcc-99298,TRUE,1.1,Accepted,Compositae,Senecio,,squalidus,,,L.,gcc-99298,Accepted,FALSE,FALSE,FALSE,13/04/2020,Senecio_squalidus
30443,Sibbaldia procumbens L. Orthodox,0.45,Sibbaldia,,procumbens,NA,NA,,L. Orthodox,rjp-21,TRUE,1.1,Accepted,Rosaceae,Sibbaldia,,procumbens,,,L.,rjp-21,Accepted,FALSE,FALSE,FALSE,13/04/2020,Sibbaldia_procumbens
30544,Silene acaulis (L) Jacq. subsp. bryoides (Jord.) Nyman,0.4192,Silene,,acaulis,NA,subsp.,bryoides,(Jord.) Nyman,kew-2870249,TRUE,1.1,Accepted,Caryophyllaceae,Silene,,acaulis,subsp.,bryoides,(Jord.) Nyman,kew-2870249,Accepted,FALSE,FALSE,FALSE,13/04/2020,Silene_acaulis
30545,Silene acaulis (L.) Jacq. subsp. acaulis,0.3696,Silene,,acaulis,NA,subsp.,acaulis,(L.) Jacq.,tro-6301668,TRUE,1.1,Synonym,Caryophyllaceae,Silene,,acaulis,,,(L.) Jacq.,kew-2485026,Accepted,FALSE,FALSE,FALSE,13/04/2020,Silene_acaulis
30546,Silene acaulis (L.) Jacq. Orthodox,0.29,Silene,,acaulis,NA,NA,,(L.) Jacq. Orthodox,kew-2485026,TRUE,1.1,Accepted,Caryophyllaceae,Silene,,acaulis,,,(L.) Jacq.,kew-2485026,Accepted,FALSE,FALSE,FALSE,13/04/2020,Silene_acaulis
30662,Silene rupestris L. Orthodox,0.0696,Silene,,rupestris,NA,NA,,L. Orthodox,kew-2486954,TRUE,1.1,Accepted,Caryophyllaceae,Silene,,rupestris,,,L.,kew-2486954,Accepted,FALSE,FALSE,FALSE,13/04/2020,Silene_rupestris
30678,Silene suecica (Loddiges) Greuter & Burdet Orthodox,0.088,Silene,,suecica,NA,NA,,(Loddiges) Greuter & Burdet Orthodox,kew-2487741,TRUE,1.1,Accepted,Caryophyllaceae,Silene,,suecica,,,(Lodd.) Greuter & Burdet,kew-2487741,Accepted,FALSE,FALSE,FALSE,13/04/2020,Silene_suecica
30688,Silene vallesia L. Orthodox,0.6768,Silene,,vallesia,NA,NA,,L. Orthodox,kew-2487910,TRUE,1.1,Accepted,Caryophyllaceae,Silene,,vallesia,,,L.,kew-2487910,Accepted,FALSE,FALSE,FALSE,13/04/2020,Silene_vallesia
30694,Silene vulgaris (Moench) Garcke subsp. glaerosa (Jord.) Marsden-Jones & Turrill,0.52,Silene,,vulgaris,NA,subsp.,glaerosa,(Jord.) Marsden-Jones & Turrill,kew-2487840,FALSE,1.1,Accepted,Caryophyllaceae,Silene,,vulgaris,,,(Moench) Garcke,kew-2487840,Accepted,FALSE,FALSE,TRUE,13/04/2020,Silene_vulgaris
30695,Silene vulgaris (Moench) Garcke Orthodox,1.3,Silene,,vulgaris,NA,NA,,(Moench) Garcke Orthodox,kew-2487840,TRUE,1.1,Accepted,Caryophyllaceae,Silene,,vulgaris,,,(Moench) Garcke,kew-2487840,Accepted,FALSE,FALSE,FALSE,13/04/2020,Silene_vulgaris
30697,Silene wallichiana Klotzsch Orthodox p,0.916,Silene,,wallichiana,NA,NA,p,Klotzsch Orthodox,tro-6300260,FALSE,1.1,Synonym,Caryophyllaceae,Silene,,vulgaris,,,(Moench) Garcke,kew-2487840,Accepted,FALSE,FALSE,TRUE,13/04/2020,Silene_vulgaris
30950,Soldanella alpina L. Uncertain,0.21,Soldanella,,alpina,NA,NA,,L. Uncertain,kew-2599168,TRUE,1.1,Accepted,Primulaceae,Soldanella,,alpina,,,L.,kew-2599168,Accepted,FALSE,FALSE,FALSE,13/04/2020,Soldanella_alpina
31004,Solidago virgaurea subsp. asiatica Kitam.,0.26,Solidago,,virgaurea,NA,subsp.,asiatica,Kitam.,gcc-71420,TRUE,1.1,Accepted,Compositae,Solidago,,virgaurea,subsp.,asiatica,Kitam. ex Hara,gcc-71420,Accepted,FALSE,FALSE,FALSE,13/04/2020,Solidago_virgaurea
31005,Solidago virgaurea L. subsp. dahurica (Kitag.) Kitag.,0.5764,Solidago,,virgaurea,NA,subsp.,dahurica,(Kitag.) Kitag.,gcc-51641,TRUE,1.1,Accepted,Compositae,Solidago,,virgaurea,subsp.,dahurica,(Kitag.) Kitag.,gcc-51641,Accepted,FALSE,FALSE,FALSE,13/04/2020,Solidago_virgaurea
31006,Solidago virgaurea L. subsp. minuta (L.) Arcang.,0.7688,Solidago,,virgaurea,NA,subsp.,minuta,(L.) Arcang.,gcc-70485,TRUE,1.1,Accepted,Compositae,Solidago,,virgaurea,subsp.,minuta,(L.) Arcang.,gcc-70485,Accepted,FALSE,FALSE,FALSE,13/04/2020,Solidago_virgaurea
31007,Solidago virgaurea L. subsp. turfosa (Grossh.) Greuter,0.1371,Solidago,,virgaurea,NA,subsp.,turfosa,(Grossh.) Greuter,gcc-7376,TRUE,1.1,Accepted,Compositae,Solidago,,virgaurea,subsp.,turfosa,(Woronow ex Grossh.) Greuter,gcc-7376,Accepted,FALSE,FALSE,FALSE,13/04/2020,Solidago_virgaurea
31008,Solidago virgaurea L. subsp. caucasica (Kem.-Nath.) Greuter,0.5492,Solidago,,virgaurea,NA,subsp.,caucasica,(Kem.-Nath.) Greuter,gcc-54570,TRUE,1.1,Accepted,Compositae,Solidago,,virgaurea,subsp.,caucasica,(Kem.-Nath.) Greuter,gcc-54570,Accepted,FALSE,FALSE,FALSE,13/04/2020,Solidago_virgaurea
31009,Solidago virgaurea L. Orthodox,0.52,Solidago,,virgaurea,NA,NA,,L. Orthodox,gcc-44550,TRUE,1.1,Accepted,Compositae,Solidago,,virgaurea,,,L.,gcc-44550,Accepted,FALSE,FALSE,FALSE,13/04/2020,Solidago_virgaurea
31343,Stachys grandidentata Lindl. Orthodox,2.1696,Stachys,,grandidentata,NA,NA,,Lindl. Orthodox,kew-195126,TRUE,1.1,Accepted,Lamiaceae,Stachys,,grandidentata,,,Lindl.,kew-195126,Accepted,FALSE,FALSE,FALSE,13/04/2020,Stachys_grandidentata
31392,Stackhousia monogyna Labill. Orthodox,2.6304,Stackhousia,,monogyna,NA,NA,,Labill. Orthodox,kew-2580257,TRUE,1.1,Unresolved,Celastraceae,Stackhousia,,monogyna,,,Labill.,kew-2580257,Unresolved,FALSE,FALSE,FALSE,13/04/2020,Stackhousia_monogyna
31395,Stackhousia pulvinaris F.Muell.,1.778,Stackhousia,,pulvinaris,NA,NA,,F.Muell.,kew-2580318,TRUE,1.1,Unresolved,Celastraceae,Stackhousia,,pulvinaris,,,F.Muell.,kew-2580318,Unresolved,FALSE,FALSE,FALSE,13/04/2020,Stackhousia_pulvinaris
31668,Stylidium graminifolium Sw. Orthodox,0.182,Stylidium,,graminifolium,NA,NA,,Sw. Orthodox,kew-2580901,TRUE,1.1,Unresolved,Stylidiaceae,Stylidium,,graminifolium,,,Sw.,kew-2580901,Unresolved,FALSE,FALSE,FALSE,13/04/2020,Stylidium_graminifolium
32122,Taraxacum alpinum Hegetschw. & Herrera Orthodox,0.58,Taraxacum,,alpinum,NA,NA,,Hegetschw. & Herrera Orthodox,gcc-19789,TRUE,1.1,Unresolved,Compositae,Taraxacum,,alpinum,,,Hegetschw.,gcc-19789,Unresolved,FALSE,FALSE,FALSE,13/04/2020,Taraxacum_alpinum
32498,Thalictrum alpinum L.,0.688,Thalictrum,,alpinum,NA,NA,,L.,kew-2516424,TRUE,1.1,Accepted,Ranunculaceae,Thalictrum,,alpinum,,,L.,kew-2516424,Accepted,FALSE,FALSE,FALSE,13/04/2020,Thalictrum_alpinum
32932,Trifolium badium Schreb. Orthodox,0.75,Trifolium,,badium,NA,NA,,Schreb. Orthodox,ild-9010,TRUE,1.1,Accepted,Leguminosae,Trifolium,,badium,,,Schreb.,ild-9010,Accepted,FALSE,FALSE,FALSE,13/04/2020,Trifolium_badium
32996,Trifolium pallescens DC. Orthodox,0.62,Trifolium,,pallescens,NA,NA,,DC. Orthodox,ild-9049,TRUE,1.1,Accepted,Leguminosae,Trifolium,,pallescens,,,Schreb.,ild-9049,Accepted,FALSE,FALSE,FALSE,13/04/2020,Trifolium_pallescens
33004,Trifolium pratense L. subsp. kotulae (Pawl.) Soj\'e1k,1.428,Trifolium,,pratense,NA,subsp.,kotulae,(Pawl.) Soj\'e1k,ild-8127,FALSE,1.1,Accepted,Leguminosae,Trifolium,,pratense,,,L.,ild-8127,Accepted,FALSE,FALSE,TRUE,13/04/2020,Trifolium_pratense
33005,Trifolium pratense L. Orthodox,1.4,Trifolium,,pratense,NA,NA,,L. Orthodox,ild-8127,TRUE,1.1,Accepted,Leguminosae,Trifolium,,pratense,,,L.,ild-8127,Accepted,FALSE,FALSE,FALSE,13/04/2020,Trifolium_pratense
33037,Trifolium thalii Vill.,1.2688,Trifolium,,thalii,NA,NA,,Vill.,ild-8174,TRUE,1.1,Accepted,Leguminosae,Trifolium,,thalii,,,Vill.,ild-8174,Accepted,FALSE,FALSE,FALSE,13/04/2020,Trifolium_thalii
33154,Trollius europaeus subsp. europaeus,0.9936,Trollius,,europaeus,NA,subsp.,europaeus,,kew-2514617,TRUE,1.1,Accepted,Ranunculaceae,Trollius,,europaeus,,,L.,kew-2514617,Accepted,FALSE,FALSE,TRUE,13/04/2020,Trollius_europaeus
33155,Trollius europaeus L. Orthodox,0.98,Trollius,,europaeus,NA,NA,,L. Orthodox,kew-2514617,TRUE,1.1,Accepted,Ranunculaceae,Trollius,,europaeus,,,L.,kew-2514617,Accepted,FALSE,FALSE,FALSE,13/04/2020,Trollius_europaeus
33645,Veronica alpina L. Orthodox?,0.049,Veronica,,alpina,NA,NA,,L. Orthodox?,kew-2453888,TRUE,1.1,Accepted,Plantaginaceae,Veronica,,alpina,,,L.,kew-2453888,Accepted,FALSE,FALSE,FALSE,13/04/2020,Veronica_alpina
33655,Veronica bellidioides L. Orthodox,0.11,Veronica,,bellidioides,NA,NA,,L. Orthodox,kew-2454035,TRUE,1.1,Accepted,Plantaginaceae,Veronica,,bellidioides,,,L.,kew-2454035,Accepted,FALSE,FALSE,FALSE,13/04/2020,Veronica_bellidioides
33675,Veronica fruticans Jacq. Orthodox,0.603,Veronica,,fruticans,NA,NA,,Jacq. Orthodox,kew-2462859,TRUE,1.1,Accepted,Plantaginaceae,Veronica,,fruticans,,,Jacq.,kew-2462859,Accepted,FALSE,FALSE,FALSE,13/04/2020,Veronica_fruticans
33702,Veronica perfoliata R.Br.,0.3,Veronica,,perfoliata,NA,NA,,R.Br.,kew-2463025,TRUE,1.1,Accepted,Plantaginaceae,Veronica,,perfoliata,,,R.Br.,kew-2463025,Accepted,FALSE,FALSE,FALSE,13/04/2020,Veronica_perfoliata
33920,Viola betonicifolia Sm. subsp. betonicifolia,1.3876,Viola,,betonicifolia,NA,subsp.,betonicifolia,Sm.,tro-33801371,TRUE,1.1,Accepted,Violaceae,Viola,,betonicifolia,,,Sm.,tro-33801371,Accepted,FALSE,FALSE,TRUE,13/04/2020,Viola_betonicifolia
33922,Viola betonicifolia Sm. Orthodox,1.3524,Viola,,betonicifolia,NA,NA,,Sm. Orthodox,tro-33801371,TRUE,1.1,Accepted,Violaceae,Viola,,betonicifolia,,,Sm.,tro-33801371,Accepted,FALSE,FALSE,FALSE,13/04/2020,Viola_betonicifolia
33929,Viola comollia Messara Orthodox,0.59,Viola,,comollia,NA,NA,,Messara Orthodox,kew-2463825,TRUE,1.1,Accepted,Violaceae,Viola,,comollia,,,Messara,kew-2463825,Accepted,FALSE,FALSE,FALSE,13/04/2020,Viola_comollia
33991,Viscaria alpina (L.) G.Don,0.051,Viscaria,,alpina,NA,NA,,(L.) G.Don,kew-2458633,TRUE,1.1,Synonym,Caryophyllaceae,Silene,,suecica,,,(Lodd.) Greuter & Burdet,kew-2487741,Accepted,FALSE,FALSE,FALSE,13/04/2020,Silene_suecica
34082,Wahlenbergia ceracea Lothian,0.025,Wahlenbergia,,ceracea,NA,NA,,Lothian,kew-357337,TRUE,1.1,Accepted,Campanulaceae,Wahlenbergia,,ceracea,,,Lothian,kew-357337,Accepted,FALSE,FALSE,FALSE,13/04/2020,Wahlenbergia_ceracea
34092,Wahlenbergia gloriosa Lothian Orthodox,0.046,Wahlenbergia,,gloriosa,NA,NA,,Lothian Orthodox,kew-357518,TRUE,1.1,Accepted,Campanulaceae,Wahlenbergia,,gloriosa,,,Lothian,kew-357518,Accepted,FALSE,FALSE,FALSE,13/04/2020,Wahlenbergia_gloriosa
34233,Xerochrysum subundulatum (Sch.Bip.) R.J.Bayer,0.5958,Xerochrysum,,subundulatum,NA,NA,,(Sch.Bip.) R.J.Bayer,gcc-91276,TRUE,1.1,Accepted,Compositae,Xerochrysum,,subundulatum,,,(Sch.Bip.) R.J.Bayer,gcc-91276,Accepted,FALSE,FALSE,FALSE,13/04/2020,Xerochrysum_subundulatum
