Source,Taxon,Country,Region,Latitude,Longitude,Elevation,Stratification_temperature,Stratification_days,Stratification,Scarification,GA3,Light,Dish,Tmax,Tmin,Photoperiod,Sown,Germinated,Normal
Bu,Agrimonia pilosa,China,Qinghai-Tibet Plateau,35.85,102,2700,NA,0,N,N,N,Y,1,20,5,0,50,38,50
Bu,Agrimonia pilosa,China,Qinghai-Tibet Plateau,35.85,102,2700,NA,0,N,N,N,Y,1,20,5,0,50,33,50
Bu,Agrimonia pilosa,China,Qinghai-Tibet Plateau,35.85,102,2700,NA,0,N,N,N,Y,1,25,10,0,50,32,50
Bu,Agrimonia pilosa,China,Qinghai-Tibet Plateau,35.85,102,2700,NA,0,N,N,N,Y,1,20,5,0,50,31,50
LiuGuja,Agrimonia pilosa Ledeb,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,115,150
LiuGuja,Agrimonia pilosa Ledeb,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,118,150
LiuGuja,Agrimonia pilosa Ledeb,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,10,150
Bu,Agrostis gigantea,China,Qinghai-Tibet Plateau,35.85,102,2514,NA,0,N,N,N,Y,1,20,5,12,50,48,50
Bu,Agrostis gigantea,China,Qinghai-Tibet Plateau,35.85,102,2514,NA,0,N,N,N,Y,1,20,5,12,50,49,50
Bu,Agrostis gigantea,China,Qinghai-Tibet Plateau,35.85,102,2514,NA,0,N,N,N,Y,1,20,5,12,50,50,50
LiuGuja,Agrostis gigantea Roth,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,136,150
LiuGuja,Agrostis gigantea Roth,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,147,150
LiuGuja,Agrostis gigantea Roth,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,93,150
Bu,Agrostis hookeriana,China,Qinghai-Tibet Plateau,35.85,102,2954,NA,0,N,N,N,Y,1,20,5,12,50,49,50
Bu,Agrostis hookeriana,China,Qinghai-Tibet Plateau,35.85,102,2954,NA,0,N,N,N,Y,1,20,5,12,50,42,50
Bu,Agrostis hookeriana,China,Qinghai-Tibet Plateau,35.85,102,2954,NA,0,N,N,N,Y,1,20,5,12,50,44,50
Bu,Agrostis hugoniana,China,Qinghai-Tibet Plateau,35.85,102,2960,NA,0,N,N,N,Y,1,20,5,12,50,46,50
Bu,Agrostis hugoniana,China,Qinghai-Tibet Plateau,35.85,102,2960,NA,0,N,N,N,Y,1,20,5,12,50,46,50
Bu,Agrostis hugoniana,China,Qinghai-Tibet Plateau,35.85,102,2960,NA,0,N,N,N,Y,1,20,5,12,50,36,50
LiuGuja,Agrostis hugoniana Rendle,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,137,150
LiuGuja,Agrostis hugoniana Rendle,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,89,150
LiuGuja,Agrostis hugoniana Rendle,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,97,150
LiuGuja,Agrostis perlaxa Pilger,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,93,150
LiuGuja,Agrostis perlaxa Pilger,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,115,150
LiuGuja,Agrostis perlaxa Pilger,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,111,150
Bu,Agrostis pilosula,China,Qinghai-Tibet Plateau,35.85,102,2575,NA,0,N,N,N,Y,1,20,5,12,50,1,50
Bu,Agrostis pilosula,China,Qinghai-Tibet Plateau,35.85,102,2575,NA,0,N,N,N,Y,1,20,5,12,50,0,50
Bu,Agrostis pilosula,China,Qinghai-Tibet Plateau,35.85,102,2575,NA,0,N,N,N,Y,1,20,5,12,50,1,50
Bu,Agrostis sp1.,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,20,5,0,50,14,50
Bu,Agrostis sp1.,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,25,10,0,50,15,50
Bu,Agrostis sp1.,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,20,5,0,50,13,50
Bu,Agrostis sp1.,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,25,10,0,50,5,50
Bu,Agrostis sp1.,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,25,10,0,50,7,50
Bu,Agrostis sp1.,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,20,5,0,50,11,50
Bu,Agrostis sp2.,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,20,5,0,50,44,50
Bu,Agrostis sp2.,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,20,5,0,50,45,50
Bu,Agrostis sp2.,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,25,10,0,50,46,50
Bu,Agrostis sp2.,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,25,10,0,50,47,50
Bu,Agrostis sp2.,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,25,10,0,50,50,50
Bu,Agrostis sp2.,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,20,5,0,50,47,50
Bu,Agrostis stolonifera,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,20,5,0,50,33,50
Bu,Agrostis stolonifera,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,25,10,0,50,43,50
Bu,Agrostis stolonifera,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,25,10,0,50,44,50
Bu,Agrostis stolonifera,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,20,5,0,50,38,50
Bu,Agrostis stolonifera,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,20,5,0,50,43,50
Bu,Agrostis stolonifera,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,25,10,0,50,48,50
Bu,Agrostis vinealis,China,Qinghai-Tibet Plateau,35.85,102,3530,NA,0,N,N,N,Y,1,20,5,12,50,37,50
Bu,Agrostis vinealis,China,Qinghai-Tibet Plateau,35.85,102,3530,NA,0,N,N,N,Y,1,20,5,12,50,46,50
Bu,Agrostis vinealis,China,Qinghai-Tibet Plateau,35.85,102,3530,NA,0,N,N,N,Y,1,20,5,12,50,39,50
Bu,Agrostis vinealis,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,25,10,0,50,42,50
Bu,Agrostis vinealis,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,0,50,41,50
Bu,Agrostis vinealis,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,25,10,0,50,38,50
Bu,Agrostis vinealis,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,25,10,0,50,37,50
Bu,Agrostis vinealis,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,0,50,33,50
Bu,Agrostis vinealis,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,0,50,41,50
Bu,Ajania fruticulosa,China,Qinghai-Tibet Plateau,35.85,102,2600,NA,0,N,N,N,Y,1,25,10,0,50,23,50
Bu,Ajania fruticulosa,China,Qinghai-Tibet Plateau,35.85,102,2600,NA,0,N,N,N,Y,1,25,10,0,50,21,50
Bu,Ajania fruticulosa,China,Qinghai-Tibet Plateau,35.85,102,2600,NA,0,N,N,N,Y,1,20,5,0,50,24,50
Bu,Ajania fruticulosa,China,Qinghai-Tibet Plateau,35.85,102,2600,NA,0,N,N,N,Y,1,20,5,0,50,23,50
Bu,Ajania fruticulosa,China,Qinghai-Tibet Plateau,35.85,102,2600,NA,0,N,N,N,Y,1,20,5,0,50,26,50
Bu,Ajania fruticulosa,China,Qinghai-Tibet Plateau,35.85,102,2600,NA,0,N,N,N,Y,1,25,10,0,50,27,50
Bu,Ajania salicifolia,China,Qinghai-Tibet Plateau,35.85,102,3434,NA,0,N,N,N,Y,1,20,5,12,50,47,50
Bu,Ajania salicifolia,China,Qinghai-Tibet Plateau,35.85,102,3434,NA,0,N,N,N,Y,1,20,5,12,50,49,50
Bu,Ajania salicifolia,China,Qinghai-Tibet Plateau,35.85,102,3434,NA,0,N,N,N,Y,1,20,5,12,50,49,50
LiuGuja,Ajania salicifolia (Mattf.) Poljak.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,75,150
LiuGuja,Ajania salicifolia (Mattf.) Poljak.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,136,150
LiuGuja,Ajania salicifolia (Mattf.) Poljak.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,88,150
Bu,Ajania sp.,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,25,10,0,50,50,50
Bu,Ajania sp.,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,25,10,0,50,48,50
Bu,Ajania sp.,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,20,5,0,50,43,50
Bu,Ajania sp.,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,25,10,0,50,47,50
Bu,Ajania sp.,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,20,5,0,50,59,50
Bu,Ajania sp.,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,20,5,0,50,44,50
Bu,Ajania sp.,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,25,10,0,50,40,50
Bu,Ajania sp.,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,25,10,0,50,45,50
Bu,Ajania sp.,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,20,5,0,50,41,50
Bu,Ajania sp.,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,20,5,0,50,44,50
Bu,Ajania sp.,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,20,5,0,50,41,50
Bu,Ajania sp.,China,Qinghai-Tibet Plateau,35.85,102,3100,NA,0,N,N,N,Y,1,25,10,0,50,47,50
Bu,Ajania tenuifolia,China,Qinghai-Tibet Plateau,35.85,102,3565,NA,0,N,N,N,Y,1,20,5,12,50,46,50
Bu,Ajania tenuifolia,China,Qinghai-Tibet Plateau,35.85,102,3565,NA,0,N,N,N,Y,1,20,5,12,50,49,50
Bu,Ajania tenuifolia,China,Qinghai-Tibet Plateau,35.85,102,3565,NA,0,N,N,N,Y,1,20,5,12,50,48,50
Bu,Ajania tenuifolia,China,Qinghai-Tibet Plateau,35.85,102,3050,NA,0,N,N,N,Y,1,25,10,0,50,17,50
Bu,Ajania tenuifolia,China,Qinghai-Tibet Plateau,35.85,102,3050,NA,0,N,N,N,Y,1,20,5,0,50,38,50
Bu,Ajania tenuifolia,China,Qinghai-Tibet Plateau,35.85,102,3050,NA,0,N,N,N,Y,1,25,10,0,50,34,50
Bu,Ajania tenuifolia,China,Qinghai-Tibet Plateau,35.85,102,3050,NA,0,N,N,N,Y,1,25,10,0,50,27,50
Bu,Ajania tenuifolia,China,Qinghai-Tibet Plateau,35.85,102,3050,NA,0,N,N,N,Y,1,20,5,0,50,45,50
Bu,Ajania tenuifolia,China,Qinghai-Tibet Plateau,35.85,102,3050,NA,0,N,N,N,Y,1,20,5,0,50,39,50
LiuGuja,Ajania tenuifolia (Jocq.) Tzvel.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,101,150
LiuGuja,Ajania tenuifolia (Jocq.) Tzvel.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,83,150
LiuGuja,Ajania tenuifolia (Jocq.) Tzvel.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,93,150
Bu,Ajuga ciliata,China,Qinghai-Tibet Plateau,35.85,102,3050,NA,0,N,N,N,Y,1,20,5,0,50,1,50
Bu,Ajuga ciliata,China,Qinghai-Tibet Plateau,35.85,102,3050,NA,0,N,N,N,Y,1,20,5,0,50,4,50
Bu,Ajuga ciliata,China,Qinghai-Tibet Plateau,35.85,102,3050,NA,0,N,N,N,Y,1,20,5,0,50,2,50
Bu,Ajuga ciliata,China,Qinghai-Tibet Plateau,35.85,102,3050,NA,0,N,N,N,Y,1,25,10,0,50,3,50
Bu,Ajuga ciliata,China,Qinghai-Tibet Plateau,35.85,102,3050,NA,0,N,N,N,Y,1,25,10,0,50,1,50
Bu,Ajuga ciliata,China,Qinghai-Tibet Plateau,35.85,102,3050,NA,0,N,N,N,Y,1,25,10,0,50,3,50
Bu,Ajuga lupulina,China,Qinghai-Tibet Plateau,35.85,102,3445,NA,0,N,N,N,Y,1,20,5,12,50,0,50
Bu,Ajuga lupulina,China,Qinghai-Tibet Plateau,35.85,102,3445,NA,0,N,N,N,Y,1,20,5,12,50,0,50
Bu,Ajuga lupulina,China,Qinghai-Tibet Plateau,35.85,102,3445,NA,0,N,N,N,Y,1,20,5,12,50,1,50
LiuGuja,Ajuga lupulina Maxim.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,0,150
LiuGuja,Ajuga lupulina Maxim.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,5,150
LiuGuja,Ajuga lupulina Maxim.,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,0,150
LiuGuja,Aletris alpestris Diels,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,27,150
LiuGuja,Aletris alpestris Diels,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,0,150
LiuGuja,Aletris alpestris Diels,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,0,150
Bu,Aletris glandulifera,China,Qinghai-Tibet Plateau,35.85,102,3929,NA,0,N,N,N,Y,1,20,5,12,50,22,50
Bu,Aletris glandulifera,China,Qinghai-Tibet Plateau,35.85,102,3929,NA,0,N,N,N,Y,1,20,5,12,50,18,50
Bu,Aletris glandulifera,China,Qinghai-Tibet Plateau,35.85,102,3929,NA,0,N,N,N,Y,1,20,5,12,50,31,50
Bu,Allium beesianum,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,25,10,0,50,44,50
Bu,Allium beesianum,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,0,50,44,50
Bu,Allium beesianum,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,0,50,43,50
Bu,Allium beesianum,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,25,10,0,50,50,50
Bu,Allium beesianum,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,0,50,41,50
Bu,Allium beesianum,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,25,10,0,50,43,50
Bu,Allium chrysanthum,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,0,50,3,50
Bu,Allium chrysanthum,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,25,10,0,50,22,50
Bu,Allium chrysanthum,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,25,10,0,50,19,50
Bu,Allium chrysanthum,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,0,50,8,50
Bu,Allium chrysanthum,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,25,10,0,50,24,50
Bu,Allium chrysanthum,China,Qinghai-Tibet Plateau,35.85,102,3500,NA,0,N,N,N,Y,1,20,5,0,50,9,50
Bu,Allium chrysocephalum,China,Qinghai-Tibet Plateau,35.85,102,3824,NA,0,N,N,N,Y,1,20,5,12,50,47,50
Bu,Allium chrysocephalum,China,Qinghai-Tibet Plateau,35.85,102,3824,NA,0,N,N,N,Y,1,20,5,12,50,40,50
Bu,Allium chrysocephalum,China,Qinghai-Tibet Plateau,35.85,102,3824,NA,0,N,N,N,Y,1,20,5,12,50,48,50
Bu,Allium cyaneum,China,Qinghai-Tibet Plateau,35.85,102,3600,NA,0,N,N,N,Y,1,20,5,0,50,38,50
Bu,Allium cyaneum,China,Qinghai-Tibet Plateau,35.85,102,3600,NA,0,N,N,N,Y,1,20,5,0,50,45,50
Bu,Allium cyaneum,China,Qinghai-Tibet Plateau,35.85,102,3600,NA,0,N,N,N,Y,1,25,10,0,50,53,50
Bu,Allium cyaneum,China,Qinghai-Tibet Plateau,35.85,102,3600,NA,0,N,N,N,Y,1,20,5,0,50,40,50
Bu,Allium cyaneum,China,Qinghai-Tibet Plateau,35.85,102,3600,NA,0,N,N,N,Y,1,25,10,0,50,50,50
Bu,Allium cyaneum,China,Qinghai-Tibet Plateau,35.85,102,3600,NA,0,N,N,N,Y,1,25,10,0,50,49,50
Bu,Allium cyaneum,China,Qinghai-Tibet Plateau,35.85,102,3402,NA,0,N,N,N,Y,1,20,5,12,50,50,50
Bu,Allium cyaneum,China,Qinghai-Tibet Plateau,35.85,102,3402,NA,0,N,N,N,Y,1,20,5,12,50,50,50
Bu,Allium cyaneum,China,Qinghai-Tibet Plateau,35.85,102,3402,NA,0,N,N,N,Y,1,20,5,12,50,50,50
LiuGuja,Allium cyaneum Regel,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,140,150
LiuGuja,Allium cyaneum Regel,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,147,150
LiuGuja,Allium cyaneum Regel,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,63,150
Bu,Allium cyathophorum,China,Qinghai-Tibet Plateau,35.85,102,2926,NA,0,N,N,N,Y,1,20,5,12,50,21,50
Bu,Allium cyathophorum,China,Qinghai-Tibet Plateau,35.85,102,2926,NA,0,N,N,N,Y,1,20,5,12,50,22,50
Bu,Allium cyathophorum,China,Qinghai-Tibet Plateau,35.85,102,2926,NA,0,N,N,N,Y,1,20,5,12,50,19,50
Bu,Allium listera,China,Qinghai-Tibet Plateau,35.85,102,2350,NA,0,N,N,N,Y,1,20,5,0,50,3,50
Bu,Allium listera,China,Qinghai-Tibet Plateau,35.85,102,2350,NA,0,N,N,N,Y,1,20,5,0,50,0,50
Bu,Allium listera,China,Qinghai-Tibet Plateau,35.85,102,2350,NA,0,N,N,N,Y,1,20,5,0,50,1,50
Bu,Allium listera,China,Qinghai-Tibet Plateau,35.85,102,2350,NA,0,N,N,N,Y,1,25,10,0,50,1,50
Bu,Allium listera,China,Qinghai-Tibet Plateau,35.85,102,2350,NA,0,N,N,N,Y,1,25,10,0,50,1,50
Bu,Allium listera,China,Qinghai-Tibet Plateau,35.85,102,2350,NA,0,N,N,N,Y,1,25,10,0,50,4,50
Bu,Allium macranthum,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,25,10,0,50,38,50
Bu,Allium macranthum,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,20,5,0,50,39,50
Bu,Allium macranthum,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,20,5,0,50,35,50
Bu,Allium macranthum,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,25,10,0,50,39,50
Bu,Allium macranthum,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,20,5,0,50,42,50
Bu,Allium macranthum,China,Qinghai-Tibet Plateau,35.85,102,2200,NA,0,N,N,N,Y,1,25,10,0,50,44,50
Bu,Allium mongolicum,China,Qinghai-Tibet Plateau,35.85,102,2205,NA,0,N,N,N,Y,1,20,5,12,50,4,50
Bu,Allium mongolicum,China,Qinghai-Tibet Plateau,35.85,102,2205,NA,0,N,N,N,Y,1,20,5,12,50,0,50
Bu,Allium mongolicum,China,Qinghai-Tibet Plateau,35.85,102,2205,NA,0,N,N,N,Y,1,20,5,12,50,1,50
Bu,Allium ovalifolium,China,Qinghai-Tibet Plateau,35.85,102,2202,NA,0,N,N,N,Y,1,20,5,12,50,45,50
Bu,Allium ovalifolium,China,Qinghai-Tibet Plateau,35.85,102,2202,NA,0,N,N,N,Y,1,20,5,12,50,46,50
Bu,Allium ovalifolium,China,Qinghai-Tibet Plateau,35.85,102,2202,NA,0,N,N,N,Y,1,20,5,12,50,43,50
Bu,Allium polyrhizum,China,Qinghai-Tibet Plateau,35.85,102,2500,NA,0,N,N,N,Y,1,25,10,0,50,18,50
Bu,Allium polyrhizum,China,Qinghai-Tibet Plateau,35.85,102,2500,NA,0,N,N,N,Y,1,20,5,0,50,9,50
Bu,Allium polyrhizum,China,Qinghai-Tibet Plateau,35.85,102,2500,NA,0,N,N,N,Y,1,20,5,0,50,11,50
Bu,Allium polyrhizum,China,Qinghai-Tibet Plateau,35.85,102,2500,NA,0,N,N,N,Y,1,20,5,0,50,11,50
Bu,Allium polyrhizum,China,Qinghai-Tibet Plateau,35.85,102,2500,NA,0,N,N,N,Y,1,25,10,0,50,14,50
Bu,Allium polyrhizum,China,Qinghai-Tibet Plateau,35.85,102,2500,NA,0,N,N,N,Y,1,25,10,0,50,17,50
Bu,Allium polyrhizum,China,Qinghai-Tibet Plateau,35.85,102,3496,NA,0,N,N,N,Y,1,20,5,12,50,35,50
Bu,Allium polyrhizum,China,Qinghai-Tibet Plateau,35.85,102,3496,NA,0,N,N,N,Y,1,20,5,12,50,33,50
Bu,Allium polyrhizum,China,Qinghai-Tibet Plateau,35.85,102,3496,NA,0,N,N,N,Y,1,20,5,12,50,41,50
Bu,Allium prattii,China,Qinghai-Tibet Plateau,35.85,102,2000,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Allium prattii,China,Qinghai-Tibet Plateau,35.85,102,2000,NA,0,N,N,N,Y,1,20,5,0,50,0,50
Bu,Allium prattii,China,Qinghai-Tibet Plateau,35.85,102,2000,NA,0,N,N,N,Y,1,20,5,0,50,0,50
Bu,Allium prattii,China,Qinghai-Tibet Plateau,35.85,102,2000,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Allium prattii,China,Qinghai-Tibet Plateau,35.85,102,2000,NA,0,N,N,N,Y,1,25,10,0,50,0,50
Bu,Allium prattii,China,Qinghai-Tibet Plateau,35.85,102,2000,NA,0,N,N,N,Y,1,20,5,0,50,0,50
Bu,Allium przewalskianum,China,Qinghai-Tibet Plateau,35.85,102,3300,NA,0,N,N,N,Y,1,20,5,0,50,44,50
Bu,Allium przewalskianum,China,Qinghai-Tibet Plateau,35.85,102,3300,NA,0,N,N,N,Y,1,20,5,0,50,41,50
Bu,Allium przewalskianum,China,Qinghai-Tibet Plateau,35.85,102,2976,NA,0,N,N,N,Y,1,20,5,12,50,44,50
Bu,Allium przewalskianum,China,Qinghai-Tibet Plateau,35.85,102,3300,NA,0,N,N,N,Y,1,25,10,0,50,42,50
Bu,Allium przewalskianum,China,Qinghai-Tibet Plateau,35.85,102,3300,NA,0,N,N,N,Y,1,25,10,0,50,48,50
Bu,Allium przewalskianum,China,Qinghai-Tibet Plateau,35.85,102,2976,NA,0,N,N,N,Y,1,20,5,12,50,41,50
Bu,Allium przewalskianum,China,Qinghai-Tibet Plateau,35.85,102,3300,NA,0,N,N,N,Y,1,25,10,0,50,40,50
Bu,Allium przewalskianum,China,Qinghai-Tibet Plateau,35.85,102,3300,NA,0,N,N,N,Y,1,20,5,0,50,46,50
Bu,Allium przewalskianum,China,Qinghai-Tibet Plateau,35.85,102,2976,NA,0,N,N,N,Y,1,20,5,12,50,47,50
Bu,Allium ramosum,China,Qinghai-Tibet Plateau,35.85,102,2400,NA,0,N,N,N,Y,1,25,10,0,50,5,50
Bu,Allium ramosum,China,Qinghai-Tibet Plateau,35.85,102,2400,NA,0,N,N,N,Y,1,25,10,0,50,6,50
Bu,Allium ramosum,China,Qinghai-Tibet Plateau,35.85,102,2400,NA,0,N,N,N,Y,1,20,5,0,50,11,50
Bu,Allium ramosum,China,Qinghai-Tibet Plateau,35.85,102,2400,NA,0,N,N,N,Y,1,20,5,0,50,8,50
Bu,Allium ramosum,China,Qinghai-Tibet Plateau,35.85,102,2400,NA,0,N,N,N,Y,1,20,5,0,50,16,50
Bu,Allium ramosum,China,Qinghai-Tibet Plateau,35.85,102,2400,NA,0,N,N,N,Y,1,25,10,0,50,2,50
Bu,Allium rude,China,Qinghai-Tibet Plateau,35.85,102,3550,NA,0,N,N,N,Y,1,20,5,12,50,40,50
Bu,Allium rude,China,Qinghai-Tibet Plateau,35.85,102,3550,NA,0,N,N,N,Y,1,20,5,12,50,48,50
Bu,Allium rude,China,Qinghai-Tibet Plateau,35.85,102,3550,NA,0,N,N,N,Y,1,20,5,12,50,48,50
LiuGuja,Allium rude J.M.Xu,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,25,5,0.5,150,110,150
LiuGuja,Allium rude J.M.Xu,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,20,10,0.5,150,111,150
LiuGuja,Allium rude J.M.Xu,China,Qinghai-Tibet Plateau,35.85,102,2800-4200,NA,0,N,N,N,Y,1,15,15,0.5,150,119,150
Bu,Allium sikkimense,China,Qinghai-Tibet Plateau,35.85,102,3550,NA,0,N,N,N,Y,1,20,5,12,50,36,50
Bu,Allium sikkimense,China,Qinghai-Tibet Plateau,35.85,102,3550,NA,0,N,N,N,Y,1,20,5,12,50,41,50
Bu,Allium sikkimense,China,Qinghai-Tibet Plateau,35.85,102,3550,NA,0,N,N,N,Y,1,20,5,12,50,43,50
Bu,Allium sikkimense,China,Qinghai-Tibet Plateau,35.85,102,3300,NA,0,N,N,N,Y,1,20,5,0,50,18,50
Bu,Allium sikkimense,China,Qinghai-Tibet Plateau,35.85,102,3300,NA,0,N,N,N,Y,1,20,5,0,50,16,50
Bu,Allium sikkimense,China,Qinghai-Tibet Plateau,35.85,102,3300,NA,0,N,N,N,Y,1,25,10,0,50,8,50
