"Taxon","Genus","Hybrid.marker","Species","Abbrev","Infraspecific.rank","Infraspecific","Authority","ID","Plant.Name.Index","TPL.version","Taxonomic.status","Family","New.Genus","New.Hybrid.marker","New.Species","New.Infraspecific.rank","New.Infraspecific","New.Authority","New.ID","New.Taxonomic.status","Typo","WFormat","Higher.level","Date","Name","Longevity","Dispersal","Elevation","Days","Germinated","Tmax","Tmin","Light"
"Parietaria micrantha Ledeb.","Parietaria","","micrantha",NA,NA,"","Ledeb.","kew-2546413",TRUE,"1.1","Synonym","Urticaceae","Parietaria","","debilis","","","G.Forst.","kew-2546214","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Parietaria debilis","A","unassisted",3300,60,48,20,5,0
"Parietaria micrantha Ledeb.","Parietaria","","micrantha",NA,NA,"","Ledeb.","kew-2546413",TRUE,"1.1","Synonym","Urticaceae","Parietaria","","debilis","","","G.Forst.","kew-2546214","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Parietaria debilis","A","unassisted",3300,60,44,25,10,0
"Parietaria micrantha Ledeb.","Parietaria","","micrantha",NA,NA,"","Ledeb.","kew-2546413",TRUE,"1.1","Synonym","Urticaceae","Parietaria","","debilis","","","G.Forst.","kew-2546214","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Parietaria debilis","A","unassisted",3300,60,45,25,10,0
"Parietaria micrantha Ledeb.","Parietaria","","micrantha",NA,NA,"","Ledeb.","kew-2546413",TRUE,"1.1","Synonym","Urticaceae","Parietaria","","debilis","","","G.Forst.","kew-2546214","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Parietaria debilis","A","unassisted",3300,60,45,20,5,0
"Parnassia brevistyle ","Parnassia","","brevistyle",NA,NA,"","","tro-50053323",TRUE,"1.1","Accepted","Celastraceae","Parnassia","","brevistyla","","","(Brieger) Hand.-Mazz.","tro-50053323","Accepted",TRUE,FALSE,FALSE,2019-10-28,"Parnassia brevistyla","P","unassisted",3300,60,0,20,5,0
"Parnassia brevistyle ","Parnassia","","brevistyle",NA,NA,"","","tro-50053323",TRUE,"1.1","Accepted","Celastraceae","Parnassia","","brevistyla","","","(Brieger) Hand.-Mazz.","tro-50053323","Accepted",TRUE,FALSE,FALSE,2019-10-28,"Parnassia brevistyla","P","unassisted",3300,60,4,20,5,0
"Parnassia brevistyle ","Parnassia","","brevistyle",NA,NA,"","","tro-50053323",TRUE,"1.1","Accepted","Celastraceae","Parnassia","","brevistyla","","","(Brieger) Hand.-Mazz.","tro-50053323","Accepted",TRUE,FALSE,FALSE,2019-10-28,"Parnassia brevistyla","P","unassisted",3300,60,3,25,10,0
"Parnassia brevistyle ","Parnassia","","brevistyle",NA,NA,"","","tro-50053323",TRUE,"1.1","Accepted","Celastraceae","Parnassia","","brevistyla","","","(Brieger) Hand.-Mazz.","tro-50053323","Accepted",TRUE,FALSE,FALSE,2019-10-28,"Parnassia brevistyla","P","unassisted",3300,60,1,20,5,0
"Parnassia brevistyle ","Parnassia","","brevistyle",NA,NA,"","","tro-50053323",TRUE,"1.1","Accepted","Celastraceae","Parnassia","","brevistyla","","","(Brieger) Hand.-Mazz.","tro-50053323","Accepted",TRUE,FALSE,FALSE,2019-10-28,"Parnassia brevistyla","P","unassisted",3300,60,3,25,10,0
"Parnassia brevistyle ","Parnassia","","brevistyle",NA,NA,"","","tro-50053323",TRUE,"1.1","Accepted","Celastraceae","Parnassia","","brevistyla","","","(Brieger) Hand.-Mazz.","tro-50053323","Accepted",TRUE,FALSE,FALSE,2019-10-28,"Parnassia brevistyla","P","unassisted",3300,60,0,25,10,0
"Parnassia oreophila ","Parnassia","","oreophila",NA,NA,"","","tro-29102346",TRUE,"1.1","Accepted","Celastraceae","Parnassia","","oreophila","","","Hance","tro-29102346","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Parnassia oreophila","P","unassisted",3850,60,0,20,5,0
"Parnassia oreophila ","Parnassia","","oreophila",NA,NA,"","","tro-29102346",TRUE,"1.1","Accepted","Celastraceae","Parnassia","","oreophila","","","Hance","tro-29102346","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Parnassia oreophila","P","unassisted",3850,60,1,20,5,0
"Parnassia oreophila ","Parnassia","","oreophila",NA,NA,"","","tro-29102346",TRUE,"1.1","Accepted","Celastraceae","Parnassia","","oreophila","","","Hance","tro-29102346","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Parnassia oreophila","P","unassisted",3850,60,0,20,5,0
"Parnassia oreophila ","Parnassia","","oreophila",NA,NA,"","","tro-29102346",TRUE,"1.1","Accepted","Celastraceae","Parnassia","","oreophila","","","Hance","tro-29102346","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Parnassia oreophila","P","unassisted",3850,60,1,25,10,0
"Parnassia oreophila ","Parnassia","","oreophila",NA,NA,"","","tro-29102346",TRUE,"1.1","Accepted","Celastraceae","Parnassia","","oreophila","","","Hance","tro-29102346","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Parnassia oreophila","P","unassisted",3850,60,0,25,10,0
"Parnassia oreophila ","Parnassia","","oreophila",NA,NA,"","","tro-29102346",TRUE,"1.1","Accepted","Celastraceae","Parnassia","","oreophila","","","Hance","tro-29102346","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Parnassia oreophila","P","unassisted",3850,60,3,25,10,0
"Parnassia sp1.","Parnassia","","sp1.",NA,NA,"","","",FALSE,"1.1","","","Parnassia","","sp1.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Parnassia sp1.","P","unassisted",2000,60,1,20,5,0
"Parnassia sp1.","Parnassia","","sp1.",NA,NA,"","","",FALSE,"1.1","","","Parnassia","","sp1.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Parnassia sp1.","P","unassisted",2000,60,0,25,10,0
"Parnassia sp1.","Parnassia","","sp1.",NA,NA,"","","",FALSE,"1.1","","","Parnassia","","sp1.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Parnassia sp1.","P","unassisted",2000,60,2,20,5,0
"Parnassia sp1.","Parnassia","","sp1.",NA,NA,"","","",FALSE,"1.1","","","Parnassia","","sp1.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Parnassia sp1.","P","unassisted",2000,60,2,20,5,0
"Parnassia sp1.","Parnassia","","sp1.",NA,NA,"","","",FALSE,"1.1","","","Parnassia","","sp1.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Parnassia sp1.","P","unassisted",2000,60,1,25,10,0
"Parnassia sp1.","Parnassia","","sp1.",NA,NA,"","","",FALSE,"1.1","","","Parnassia","","sp1.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Parnassia sp1.","P","unassisted",2000,60,1,25,10,0
"Parnassia sp2.","Parnassia","","sp2.",NA,NA,"","","",FALSE,"1.1","","","Parnassia","","sp2.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Parnassia sp2.","P","unassisted",2350,60,0,20,5,0
"Parnassia sp2.","Parnassia","","sp2.",NA,NA,"","","",FALSE,"1.1","","","Parnassia","","sp2.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Parnassia sp2.","P","unassisted",2350,60,0,20,5,0
"Parnassia sp2.","Parnassia","","sp2.",NA,NA,"","","",FALSE,"1.1","","","Parnassia","","sp2.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Parnassia sp2.","P","unassisted",2350,60,2,25,10,0
"Parnassia sp2.","Parnassia","","sp2.",NA,NA,"","","",FALSE,"1.1","","","Parnassia","","sp2.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Parnassia sp2.","P","unassisted",2350,60,0,25,10,0
"Parnassia sp2.","Parnassia","","sp2.",NA,NA,"","","",FALSE,"1.1","","","Parnassia","","sp2.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Parnassia sp2.","P","unassisted",2350,60,1,25,10,0
"Parnassia sp2.","Parnassia","","sp2.",NA,NA,"","","",FALSE,"1.1","","","Parnassia","","sp2.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Parnassia sp2.","P","unassisted",2350,60,1,20,5,0
"Parnassia sp3.","Parnassia","","sp3.",NA,NA,"","","",FALSE,"1.1","","","Parnassia","","sp3.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Parnassia sp3.","P","unassisted",3050,60,2,25,10,0
"Parnassia sp3.","Parnassia","","sp3.",NA,NA,"","","",FALSE,"1.1","","","Parnassia","","sp3.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Parnassia sp3.","P","unassisted",3050,60,1,20,5,0
"Parnassia sp3.","Parnassia","","sp3.",NA,NA,"","","",FALSE,"1.1","","","Parnassia","","sp3.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Parnassia sp3.","P","unassisted",3050,60,2,25,10,0
"Parnassia sp3.","Parnassia","","sp3.",NA,NA,"","","",FALSE,"1.1","","","Parnassia","","sp3.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Parnassia sp3.","P","unassisted",3050,60,4,25,10,0
"Parnassia sp3.","Parnassia","","sp3.",NA,NA,"","","",FALSE,"1.1","","","Parnassia","","sp3.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Parnassia sp3.","P","unassisted",3050,60,4,20,5,0
"Parnassia sp3.","Parnassia","","sp3.",NA,NA,"","","",FALSE,"1.1","","","Parnassia","","sp3.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Parnassia sp3.","P","unassisted",3050,60,8,20,5,0
"Parnassia sp4.","Parnassia","","sp4.",NA,NA,"","","",FALSE,"1.1","","","Parnassia","","sp4.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Parnassia sp4.","P","unassisted",2350,60,4,20,5,0
"Parnassia sp4.","Parnassia","","sp4.",NA,NA,"","","",FALSE,"1.1","","","Parnassia","","sp4.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Parnassia sp4.","P","unassisted",2350,60,4,20,5,0
"Parnassia sp4.","Parnassia","","sp4.",NA,NA,"","","",FALSE,"1.1","","","Parnassia","","sp4.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Parnassia sp4.","P","unassisted",2350,60,1,20,5,0
"Parnassia sp4.","Parnassia","","sp4.",NA,NA,"","","",FALSE,"1.1","","","Parnassia","","sp4.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Parnassia sp4.","P","unassisted",2350,60,1,25,10,0
"Parnassia sp4.","Parnassia","","sp4.",NA,NA,"","","",FALSE,"1.1","","","Parnassia","","sp4.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Parnassia sp4.","P","unassisted",2350,60,0,25,10,0
"Parnassia sp4.","Parnassia","","sp4.",NA,NA,"","","",FALSE,"1.1","","","Parnassia","","sp4.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Parnassia sp4.","P","unassisted",2350,60,0,25,10,0
"Parnassia sp5.","Parnassia","","sp5.",NA,NA,"","","",FALSE,"1.1","","","Parnassia","","sp5.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Parnassia sp5.","P","unassisted",3500,60,29,20,5,0
"Parnassia sp5.","Parnassia","","sp5.",NA,NA,"","","",FALSE,"1.1","","","Parnassia","","sp5.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Parnassia sp5.","P","unassisted",3500,60,39,25,10,0
"Parnassia sp5.","Parnassia","","sp5.",NA,NA,"","","",FALSE,"1.1","","","Parnassia","","sp5.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Parnassia sp5.","P","unassisted",3500,60,28,20,5,0
"Parnassia sp5.","Parnassia","","sp5.",NA,NA,"","","",FALSE,"1.1","","","Parnassia","","sp5.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Parnassia sp5.","P","unassisted",3500,60,24,20,5,0
"Parnassia sp5.","Parnassia","","sp5.",NA,NA,"","","",FALSE,"1.1","","","Parnassia","","sp5.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Parnassia sp5.","P","unassisted",3500,60,43,25,10,0
"Parnassia sp5.","Parnassia","","sp5.",NA,NA,"","","",FALSE,"1.1","","","Parnassia","","sp5.",NA,"","","","",FALSE,FALSE,FALSE,2019-10-28,"Parnassia sp5.","P","unassisted",3500,60,48,25,10,0
"Parnassia trinervis","Parnassia","","trinervis",NA,NA,"","","kew-2559805",TRUE,"1.1","Accepted","Celastraceae","Parnassia","","trinervis","","","Drude","kew-2559805","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Parnassia trinervis","P","unassisted",3740,40,15,20,5,12
"Parnassia trinervis","Parnassia","","trinervis",NA,NA,"","","kew-2559805",TRUE,"1.1","Accepted","Celastraceae","Parnassia","","trinervis","","","Drude","kew-2559805","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Parnassia trinervis","P","unassisted",3740,40,28,20,5,12
"Parnassia trinervis","Parnassia","","trinervis",NA,NA,"","","kew-2559805",TRUE,"1.1","Accepted","Celastraceae","Parnassia","","trinervis","","","Drude","kew-2559805","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Parnassia trinervis","P","unassisted",3740,40,28,20,5,12
"Parnassia trinervis Drude","Parnassia","","trinervis",NA,NA,"","Drude","kew-2559805",TRUE,"1.1","Accepted","Celastraceae","Parnassia","","trinervis","","","Drude","kew-2559805","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Parnassia trinervis","P","unassisted",2700,60,2,20,5,0
"Parnassia trinervis Drude","Parnassia","","trinervis",NA,NA,"","Drude","kew-2559805",TRUE,"1.1","Accepted","Celastraceae","Parnassia","","trinervis","","","Drude","kew-2559805","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Parnassia trinervis","P","unassisted",2700,60,1,25,10,0
"Parnassia trinervis Drude","Parnassia","","trinervis",NA,NA,"","Drude","kew-2559805",TRUE,"1.1","Accepted","Celastraceae","Parnassia","","trinervis","","","Drude","kew-2559805","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Parnassia trinervis","P","unassisted",2700,60,1,20,5,0
"Parnassia trinervis Drude","Parnassia","","trinervis",NA,NA,"","Drude","kew-2559805",TRUE,"1.1","Accepted","Celastraceae","Parnassia","","trinervis","","","Drude","kew-2559805","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Parnassia trinervis","P","unassisted",2700,60,3,25,10,0
"Parnassia trinervis Drude","Parnassia","","trinervis",NA,NA,"","Drude","kew-2559805",TRUE,"1.1","Accepted","Celastraceae","Parnassia","","trinervis","","","Drude","kew-2559805","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Parnassia trinervis","P","unassisted",2700,60,2,20,5,0
"Parnassia trinervis Drude","Parnassia","","trinervis",NA,NA,"","Drude","kew-2559805",TRUE,"1.1","Accepted","Celastraceae","Parnassia","","trinervis","","","Drude","kew-2559805","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Parnassia trinervis","P","unassisted",2700,60,0,25,10,0
"Patrinia heterophylla","Patrinia","","heterophylla",NA,NA,"","","tro-50043229",TRUE,"1.1","Accepted","Caprifoliaceae","Patrinia","","heterophylla","","","Bunge","tro-50043229","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Patrinia heterophylla","P","unassisted",2200,60,20,20,5,0
"Patrinia heterophylla","Patrinia","","heterophylla",NA,NA,"","","tro-50043229",TRUE,"1.1","Accepted","Caprifoliaceae","Patrinia","","heterophylla","","","Bunge","tro-50043229","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Patrinia heterophylla","P","unassisted",2200,60,26,25,10,0
"Patrinia heterophylla","Patrinia","","heterophylla",NA,NA,"","","tro-50043229",TRUE,"1.1","Accepted","Caprifoliaceae","Patrinia","","heterophylla","","","Bunge","tro-50043229","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Patrinia heterophylla","P","unassisted",2200,60,32,25,10,0
"Patrinia heterophylla","Patrinia","","heterophylla",NA,NA,"","","tro-50043229",TRUE,"1.1","Accepted","Caprifoliaceae","Patrinia","","heterophylla","","","Bunge","tro-50043229","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Patrinia heterophylla","P","unassisted",2251,40,43,20,5,12
"Patrinia heterophylla","Patrinia","","heterophylla",NA,NA,"","","tro-50043229",TRUE,"1.1","Accepted","Caprifoliaceae","Patrinia","","heterophylla","","","Bunge","tro-50043229","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Patrinia heterophylla","P","unassisted",2251,40,42,20,5,12
"Patrinia heterophylla","Patrinia","","heterophylla",NA,NA,"","","tro-50043229",TRUE,"1.1","Accepted","Caprifoliaceae","Patrinia","","heterophylla","","","Bunge","tro-50043229","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Patrinia heterophylla","P","unassisted",2200,60,31,20,5,0
"Patrinia heterophylla","Patrinia","","heterophylla",NA,NA,"","","tro-50043229",TRUE,"1.1","Accepted","Caprifoliaceae","Patrinia","","heterophylla","","","Bunge","tro-50043229","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Patrinia heterophylla","P","unassisted",2200,60,25,25,10,0
"Patrinia heterophylla","Patrinia","","heterophylla",NA,NA,"","","tro-50043229",TRUE,"1.1","Accepted","Caprifoliaceae","Patrinia","","heterophylla","","","Bunge","tro-50043229","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Patrinia heterophylla","P","unassisted",2200,60,29,20,5,0
"Patrinia heterophylla","Patrinia","","heterophylla",NA,NA,"","","tro-50043229",TRUE,"1.1","Accepted","Caprifoliaceae","Patrinia","","heterophylla","","","Bunge","tro-50043229","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Patrinia heterophylla","P","unassisted",2251,40,46,20,5,12
"Pedicularis alaschanica Maxim.","Pedicularis","","alaschanica",NA,NA,"","Maxim.","tro-29207343",TRUE,"1.1","Accepted","Orobanchaceae","Pedicularis","","alaschanica","","","Maxim.","tro-29207343","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Pedicularis alaschanica","P","unassisted",3100,60,11,25,10,0
"Pedicularis alaschanica Maxim.","Pedicularis","","alaschanica",NA,NA,"","Maxim.","tro-29207343",TRUE,"1.1","Accepted","Orobanchaceae","Pedicularis","","alaschanica","","","Maxim.","tro-29207343","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Pedicularis alaschanica","P","unassisted",3100,60,9,20,5,0
"Pedicularis alaschanica Maxim.","Pedicularis","","alaschanica",NA,NA,"","Maxim.","tro-29207343",TRUE,"1.1","Accepted","Orobanchaceae","Pedicularis","","alaschanica","","","Maxim.","tro-29207343","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Pedicularis alaschanica","P","unassisted",3100,60,10,25,10,0
"Pedicularis alaschanica Maxim.","Pedicularis","","alaschanica",NA,NA,"","Maxim.","tro-29207343",TRUE,"1.1","Accepted","Orobanchaceae","Pedicularis","","alaschanica","","","Maxim.","tro-29207343","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Pedicularis alaschanica","P","unassisted",3100,60,17,20,5,0
"Pedicularis alaschanica Maxim.","Pedicularis","","alaschanica",NA,NA,"","Maxim.","tro-29207343",TRUE,"1.1","Accepted","Orobanchaceae","Pedicularis","","alaschanica","","","Maxim.","tro-29207343","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Pedicularis alaschanica","P","unassisted",3100,60,13,20,5,0
"Pedicularis alaschanica Maxim.","Pedicularis","","alaschanica",NA,NA,"","Maxim.","tro-29207343",TRUE,"1.1","Accepted","Orobanchaceae","Pedicularis","","alaschanica","","","Maxim.","tro-29207343","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Pedicularis alaschanica","P","unassisted",3100,60,13,25,10,0
"Pedicularis alascharica","Pedicularis","","alascharica",NA,NA,"","","tro-29207343",TRUE,"1.1","Accepted","Orobanchaceae","Pedicularis","","alaschanica","","","Maxim.","tro-29207343","Accepted",TRUE,FALSE,FALSE,2019-10-28,"Pedicularis alaschanica","P","unassisted",2976,40,3,20,5,12
"Pedicularis alascharica","Pedicularis","","alascharica",NA,NA,"","","tro-29207343",TRUE,"1.1","Accepted","Orobanchaceae","Pedicularis","","alaschanica","","","Maxim.","tro-29207343","Accepted",TRUE,FALSE,FALSE,2019-10-28,"Pedicularis alaschanica","P","unassisted",2976,40,4,20,5,12
"Pedicularis alascharica","Pedicularis","","alascharica",NA,NA,"","","tro-29207343",TRUE,"1.1","Accepted","Orobanchaceae","Pedicularis","","alaschanica","","","Maxim.","tro-29207343","Accepted",TRUE,FALSE,FALSE,2019-10-28,"Pedicularis alaschanica","P","unassisted",2976,40,2,20,5,12
"Pedicularis albiflora","Pedicularis","","albiflora",NA,NA,"","","kew-2542425",TRUE,"1.1","Unresolved","Orobanchaceae","Pedicularis","","albiflora","","","Prain","kew-2542425","Unresolved",FALSE,FALSE,FALSE,2019-10-28,"Pedicularis albiflora","A","unassisted",2940,60,28,25,10,0
"Pedicularis albiflora","Pedicularis","","albiflora",NA,NA,"","","kew-2542425",TRUE,"1.1","Unresolved","Orobanchaceae","Pedicularis","","albiflora","","","Prain","kew-2542425","Unresolved",FALSE,FALSE,FALSE,2019-10-28,"Pedicularis albiflora","A","unassisted",2940,60,35,25,10,0
"Pedicularis albiflora","Pedicularis","","albiflora",NA,NA,"","","kew-2542425",TRUE,"1.1","Unresolved","Orobanchaceae","Pedicularis","","albiflora","","","Prain","kew-2542425","Unresolved",FALSE,FALSE,FALSE,2019-10-28,"Pedicularis albiflora","A","unassisted",2940,60,18,20,5,0
"Pedicularis albiflora","Pedicularis","","albiflora",NA,NA,"","","kew-2542425",TRUE,"1.1","Unresolved","Orobanchaceae","Pedicularis","","albiflora","","","Prain","kew-2542425","Unresolved",FALSE,FALSE,FALSE,2019-10-28,"Pedicularis albiflora","A","unassisted",2940,60,15,20,5,0
"Pedicularis albiflora","Pedicularis","","albiflora",NA,NA,"","","kew-2542425",TRUE,"1.1","Unresolved","Orobanchaceae","Pedicularis","","albiflora","","","Prain","kew-2542425","Unresolved",FALSE,FALSE,FALSE,2019-10-28,"Pedicularis albiflora","A","unassisted",2940,60,12,20,5,0
"Pedicularis albiflora","Pedicularis","","albiflora",NA,NA,"","","kew-2542425",TRUE,"1.1","Unresolved","Orobanchaceae","Pedicularis","","albiflora","","","Prain","kew-2542425","Unresolved",FALSE,FALSE,FALSE,2019-10-28,"Pedicularis albiflora","A","unassisted",2940,60,33,25,10,0
"Pedicularis brevilabris","Pedicularis","","brevilabris",NA,NA,"","","tro-29207337",TRUE,"1.1","Accepted","Orobanchaceae","Pedicularis","","brevilabris","","","Franch.","tro-29207337","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Pedicularis brevilabris","A","unassisted",3500,40,25,20,5,12
"Pedicularis brevilabris","Pedicularis","","brevilabris",NA,NA,"","","tro-29207337",TRUE,"1.1","Accepted","Orobanchaceae","Pedicularis","","brevilabris","","","Franch.","tro-29207337","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Pedicularis brevilabris","A","unassisted",3500,40,23,20,5,12
"Pedicularis brevilabris","Pedicularis","","brevilabris",NA,NA,"","","tro-29207337",TRUE,"1.1","Accepted","Orobanchaceae","Pedicularis","","brevilabris","","","Franch.","tro-29207337","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Pedicularis brevilabris","A","unassisted",3500,40,24,20,5,12
"Pedicularis cheilanthifolia ","Pedicularis","","cheilanthifolia",NA,NA,"","","kew-2541935",TRUE,"1.1","Accepted","Orobanchaceae","Pedicularis","","cheilanthifolia","","","Schrenk","kew-2541935","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Pedicularis cheilanthifolia","P","unassisted",3903,40,1,20,5,12
"Pedicularis cheilanthifolia ","Pedicularis","","cheilanthifolia",NA,NA,"","","kew-2541935",TRUE,"1.1","Accepted","Orobanchaceae","Pedicularis","","cheilanthifolia","","","Schrenk","kew-2541935","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Pedicularis cheilanthifolia","P","unassisted",3903,40,2,20,5,12
"Pedicularis cheilanthifolia ","Pedicularis","","cheilanthifolia",NA,NA,"","","kew-2541935",TRUE,"1.1","Accepted","Orobanchaceae","Pedicularis","","cheilanthifolia","","","Schrenk","kew-2541935","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Pedicularis cheilanthifolia","P","unassisted",3903,40,3,20,5,12
"Pedicularis cheilanthifolia Schrenk","Pedicularis","","cheilanthifolia",NA,NA,"","Schrenk","kew-2541935",TRUE,"1.1","Accepted","Orobanchaceae","Pedicularis","","cheilanthifolia","","","Schrenk","kew-2541935","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Pedicularis cheilanthifolia","P","unassisted",3000,60,2,20,5,0
"Pedicularis cheilanthifolia Schrenk","Pedicularis","","cheilanthifolia",NA,NA,"","Schrenk","kew-2541935",TRUE,"1.1","Accepted","Orobanchaceae","Pedicularis","","cheilanthifolia","","","Schrenk","kew-2541935","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Pedicularis cheilanthifolia","P","unassisted",3000,60,1,25,10,0
"Pedicularis cheilanthifolia Schrenk","Pedicularis","","cheilanthifolia",NA,NA,"","Schrenk","kew-2541935",TRUE,"1.1","Accepted","Orobanchaceae","Pedicularis","","cheilanthifolia","","","Schrenk","kew-2541935","Accepted",FALSE,FALSE,FALSE,2019-10-28,"Pedicularis cheilanthifolia","P","unassisted",3000,60,1,20,5,0
