Species,Region,Source,Population,Latitude,Longitude,Min.elevation,Max.elevation,Treeline,Alpine,Scarification,GA3,Stratification,Light,Alternating,Tmean,Temperature,Germinated,Germinable
Silene_elisabethae,,,K_203694,Italy,,,,,,N,N,N,Y,N,15,15,0,20
Silene_elisabethae,,,PAV_TN685,Italy,,,,,,N,N,N,Y,Y,15,15,0,49
Silene_elisabethae,,,PAV_TN685,Italy,,,,,,N,N,N,Y,Y,15,15,1,50
Silene_elisabethae,,,PAV_TN685,Italy,,,,,,N,N,Y,Y,Y,15,15,1,50
Silene_elisabethae,,,PAV_TN685,Italy,,,,,,N,N,N,Y,Y,15,15,2,50
Silene_elisabethae,,,PAV_TN685,Italy,,,,,,N,N,Y,Y,Y,15,15,2,50
Silene_elisabethae,,,PAV_TN685,Italy,,,,,,N,N,Y,Y,Y,15,15,3,50
Silene_elisabethae,,,PAV_TN685,Italy,,,,,,N,Y,N,Y,Y,15,15,45,50
Silene_elisabethae,,,PAV_TN685,Italy,,,,,,N,Y,N,Y,Y,15,15,48,50
Silene_elisabethae,,,PAV_TN685,Italy,,,,,,N,Y,N,Y,Y,15,15,49,50
Silene_elisabethae,,,K_203694,Italy,,,,,,N,N,N,Y,N,20,20,2,20
Silene_elisabethae,,,PAV_BG507,Italy,,,,,,N,N,N,Y,N,20,20,4,25
Silene_elisabethae,,,PAV_BG687,Italy,,,,,,N,N,N,Y,Y,20,20,7,50
Silene_elisabethae,,,PAV_BG687,Italy,,,,,,N,N,N,Y,Y,20,20,7,50
Silene_elisabethae,,,PAV_BG687,Italy,,,,,,N,N,N,Y,Y,20,20,11,50
Silene_elisabethae,,,PAV_BS445,Italy,,,,,,N,N,N,Y,N,20,20,1,25
Silene_elisabethae,,,PAV_BS686,Italy,,,,,,N,N,N,Y,Y,20,20,8,50
Silene_elisabethae,,,PAV_BS686,Italy,,,,,,N,N,N,Y,Y,20,20,11,50
Silene_elisabethae,,,PAV_BS686,Italy,,,,,,N,N,N,Y,Y,20,20,11,50
Silene_elisabethae,,,PAV_TN685,Italy,,,,,,N,N,N,Y,Y,20,20,7,19
Silene_elisabethae,,,PAV_TN685,Italy,,,,,,N,Y,N,Y,Y,20,20,49,49
Silene_elisabethae,,,PAV_TN685,Italy,,,,,,N,Y,N,Y,Y,20,20,49,49
Silene_elisabethae,,,PAV_TN685,Italy,,,,,,N,N,Y,Y,Y,20,20,0,50
Silene_elisabethae,,,PAV_TN685,Italy,,,,,,N,N,Y,Y,Y,20,20,0,50
Silene_elisabethae,,,PAV_TN685,Italy,,,,,,N,N,N,Y,Y,20,20,1,49
Silene_elisabethae,,,PAV_TN685,Italy,,,,,,N,N,N,Y,Y,20,20,2,50
Silene_elisabethae,,,PAV_TN685,Italy,,,,,,N,N,Y,Y,Y,20,20,2,50
Silene_elisabethae,,,PAV_TN685,Italy,,,,,,N,N,Y,Y,Y,20,20,2,50
Silene_elisabethae,,,PAV_TN685,Italy,,,,,,N,N,N,Y,Y,20,20,3,48
Silene_elisabethae,,,PAV_TN685,Italy,,,,,,N,N,Y,Y,Y,20,20,5,50
Silene_elisabethae,,,PAV_TN685,Italy,,,,,,N,N,Y,Y,Y,20,20,5,50
Silene_elisabethae,,,PAV_TN685,Italy,,,,,,N,N,N,Y,Y,20,20,6,20
Silene_elisabethae,,,PAV_TN685,Italy,,,,,,N,N,N,Y,Y,20,20,11,20
Silene_elisabethae,,,PAV_TN685,Italy,,,,,,N,Y,N,Y,Y,20,20,50,50
Silene_elisabethae,,,PAV_TR531,Italy,,,,,,N,N,N,Y,N,20,20,6,25
Silene_elisabethae,,,K_203694,Italy,,,,,,N,N,N,Y,N,25,25,12,20
Silene_elisabethae,,,K_203694,Italy,,,,,,N,N,Y,Y,N,25,25,15,19
Silene_frivaldskyana,,,K_8062,Bulgaria,,,,,,N,N,N,Y,N,20,20,19,20
Silene_frivaldskyana,,,K_8073,Bulgaria,,,,,,N,N,N,Y,N,20,20,20,20
Silene_frivaldskyana,,,K_8062,Bulgaria,,,,,,N,N,N,Y,N,21,21,19,20
Silene_frivaldskyana,,,K_8062,Bulgaria,,,,,,N,N,N,Y,N,21,21,20,20
Silene_frivaldskyana,,,K_8062,Bulgaria,,,,,,N,N,N,Y,N,21,21,97,100
Silene_frivaldskyana,,,K_8073,Bulgaria,,,,,,N,N,N,Y,N,21,21,18,18
Silene_frivaldskyana,,,K_8073,Bulgaria,,,,,,N,N,N,Y,N,21,21,19,20
Silene_frivaldskyana,,,K_8073,Bulgaria,,,,,,N,N,N,Y,N,21,21,100,100
Silene_lacera,,,K_343831,Georgia,,,,,,N,N,N,Y,N,15,15,1,18
Silene_lacera,,,K_343831,Georgia,,,,,,N,N,N,Y,Y,15,15,6,19
Silene_lacera,,,K_343831,Georgia,,,,,,N,Y,N,Y,Y,15,15,20,20
Silene_lacera,,,K_343831,Georgia,,,,,,N,N,N,Y,N,20,20,1,19
Silene_linearifolia,,,K_343820,Georgia,,,,,,N,N,N,Y,N,15,15,1,20
Silene_linearifolia,,,K_343820,Georgia,,,,,,N,N,N,Y,Y,15,15,4,20
Silene_linearifolia,,,K_343820,Georgia,,,,,,N,Y,N,Y,Y,15,15,18,18
Silene_linearifolia,,,K_343820,Georgia,,,,,,N,N,N,Y,N,20,20,1,20
Silene_linearifolia,,,K_343820,Georgia,,,,,,N,Y,N,Y,N,25,25,18,19
Silene_pygmaea,,,K_343495,Georgia,,,,,,N,N,N,Y,N,15,15,17,19
Silene_pygmaea,,,K_343495,Georgia,,,,,,N,N,N,Y,Y,15,15,18,19
Silene_pygmaea,,,K_343495,Georgia,,,,,,N,N,N,Y,N,20,20,13,18
Silene_uniflora,,,K_100128,United-Kingdom,,,,,,N,N,N,Y,N,15,15,47,50
Silene_uniflora,,,K_53154,United-Kingdom,,,,,,N,N,N,Y,N,15,15,46,49
Silene_uniflora,,,K_1753,Norway,,,,,,N,N,N,Y,N,15,15,16,20
Silene_uniflora,,,K_3104,Norway,,,,,,N,N,N,Y,N,15,15,17,20
Silene_uniflora,,,K_100128,United-Kingdom,,,,,,N,N,N,Y,N,16,16,19,20
Silene_uniflora,,,K_53154,United-Kingdom,,,,,,N,N,N,Y,N,16,16,50,50
Silene_uniflora,,,K_1753,Norway,,,,,,N,N,N,Y,N,16,16,42,50
Silene_uniflora,,,K_1753,Norway,,,,,,N,N,N,Y,N,16,16,43,47
Silene_uniflora,,,K_1753,Norway,,,,,,N,N,N,Y,N,16,16,100,100
Silene_uniflora,,,K_3104,Norway,,,,,,N,N,N,Y,N,16,16,17,19
Silene_uniflora,,,K_3104,Norway,,,,,,N,N,N,Y,N,16,16,19,20
Silene_uniflora,,,K_3104,Norway,,,,,,N,N,N,Y,N,16,16,20,20
Silene_uniflora,,,K_1742,Norway,,,,,,N,N,N,Y,N,20,20,20,20
Silene_uniflora,,,K_1742,Norway,,,,,,N,N,N,Y,N,21,21,15,20
Silene_uniflora,,,K_1742,Norway,,,,,,N,N,N,Y,N,21,21,17,20
Silene_uniflora,,,K_1742,Norway,,,,,,N,N,N,Y,N,21,21,100,100
Silene_uniflora,,,B_NO-1100902,Norway,,,,,,N,N,N,Y,N,22,22,13,20
Silene_uniflora,,,B_SE-1960706,Sweden,,,,,,N,N,N,Y,N,22,22,0,20
Silene_viscariopsis,,,K_32487,FYROM,,,,,,N,N,N,Y,N,15,15,20,20
Silene_viscariopsis,,,K_32487,FYROM,,,,,,N,N,N,Y,N,16,16,20,20
Silene_viscariopsis,,,K_32487,FYROM,,,,,,N,N,N,Y,N,16,16,49,50
Silene_viscariopsis,,,K_32487,FYROM,,,,,,N,N,N,Y,N,16,16,50,50
Stachys_alpina,,,K_143123,United-Kingdom,,,,,,N,N,N,Y,N,15,15,0,50
Stachys_alpina,,,K_143123,United-Kingdom,,,,,,N,N,N,Y,N,20,20,1,50
Stachys_alpina,,,K_143123,United-Kingdom,,,,,,N,Y,N,Y,N,25,25,50,50
Stachys_alpina,,,K_143123,United-Kingdom,,,,,,N,N,N,Y,N,25,25,3,50
Stachys_balansae,,,K_373236,Georgia,,,,,,N,Y,N,Y,N,15,15,9,10
Taraxacum_pieninicum,,,WARS_062/03,Poland,,,,,,N,N,N,Y,Y,21.66666667,21.66666667,230,500
Telekia_speciosissima,,,K_202789,Italy,,,,,,N,N,N,Y,N,10,10,8,20
Telekia_speciosissima,,,K_206994,Italy,,,,,,N,N,N,Y,N,10,10,8,45
Telekia_speciosissima,,,K_202789,Italy,,,,,,N,N,N,Y,N,15,15,7,20
Telekia_speciosissima,,,K_206994,Italy,,,,,,N,N,N,Y,N,15,15,5,50
Telekia_speciosissima,,,K_206994,Italy,,,,,,N,N,N,Y,Y,18.33333333,18.33333333,3,23
Telekia_speciosissima,,,PAV_BG186,Italy,,,,,,N,Y,N,Y,Y,20,20,5,30
Telekia_speciosissima,,,K_202789,Italy,,,,,,N,N,N,Y,N,25,25,16,20
Telekia_speciosissima,,,K_206994,Italy,,,,,,Y,N,N,Y,N,25,25,15,24
Telekia_speciosissima,,,K_206994,Italy,,,,,,N,N,N,Y,N,25,25,10,50
Telekia_speciosissima,,,K_206994,Italy,,,,,,N,N,Y,Y,N,25,25,19,25
Teucrium_nuchense,,,K_343358,Georgia,,,,,,N,Y,N,Y,N,20,20,4,5
Thlaspi_alpestre,,,K_99976,United-Kingdom,,,,,,N,N,N,Y,N,20,20,20,20
Thlaspi_alpestre,,,K_99976,United-Kingdom,,,,,,N,N,N,Y,N,21,21,26,26
Thlaspi_orbiculatum,,,K_342395,Georgia,,,,,,Y,N,N,Y,Y,15,15,17,19
Thlaspi_orbiculatum,,,K_342395,Georgia,,,,,,Y,N,N,Y,N,20,20,9,20
Tofieldia_calyculata,,,K_8165,Bosnia-Herzegovina,,,,,,N,N,Y,Y,N,20,20,0,50
Tofieldia_calyculata,,,K_8165,Bosnia-Herzegovina,,,,,,N,Y,Y,Y,N,20,20,5,50
Tofieldia_calyculata,,,K_8165,Bosnia-Herzegovina,,,,,,N,Y,Y,Y,N,20,20,29,50
Tofieldia_calyculata,,,K_8165,Bosnia-Herzegovina,,,,,,N,Y,Y,Y,N,20,20,33,38
Tofieldia_calyculata,,,K_8165,Bosnia-Herzegovina,,,,,,N,Y,Y,Y,N,21,21,34,34
Tofieldia_calyculata,,,K_8165,Bosnia-Herzegovina,,,,,,N,N,N,Y,N,21,21,100,100
Tofieldia_calyculata,,,WARS_016/01,Poland,,,,,,N,N,N,Y,Y,21.66666667,21.66666667,345,500
Tofieldia_calyculata,,,WARS_017/01,Poland,,,,,,N,N,N,Y,Y,21.66666667,21.66666667,420,500
Tofieldia_calyculata,,,WARS_018/01,Poland,,,,,,N,N,N,Y,Y,21.66666667,21.66666667,320,500
Tofieldia_calyculata,,,WARS_019/02,Poland,,,,,,N,N,N,Y,Y,21.66666667,21.66666667,420,500
Tofieldia_calyculata,,,WARS_020/02,Poland,,,,,,N,N,N,Y,Y,21.66666667,21.66666667,370,500
Tofieldia_calyculata,,,WARS_021/02,Poland,,,,,,N,N,N,Y,Y,21.66666667,21.66666667,410,500
Tofieldia_calyculata,,,WARS_021/99,Poland,,,,,,N,N,N,Y,Y,21.66666667,21.66666667,325,500
Tofieldia_calyculata,,,WARS_022/99,Poland,,,,,,N,N,N,N,Y,21.66666667,21.66666667,0,500
Tofieldia_calyculata,,,WARS_023/99,Poland,,,,,,N,N,N,N,Y,21.66666667,21.66666667,0,500
Tofieldia_calyculata,,,WARS_034/00,Poland,,,,,,N,N,N,Y,Y,21.66666667,21.66666667,425,500
Tofieldia_calyculata,,,WARS_035/00,Poland,,,,,,N,N,N,Y,Y,21.66666667,21.66666667,160,500
Tofieldia_calyculata,,,WARS_038/02,Poland,,,,,,N,N,N,Y,Y,21.66666667,21.66666667,230,500
Tofieldia_calyculata,,,WARS_039/02,Poland,,,,,,N,N,N,Y,Y,21.66666667,21.66666667,440,500
Tofieldia_calyculata,,,WARS_040/02,Poland,,,,,,N,N,N,Y,Y,21.66666667,21.66666667,340,500
Tofieldia_pusilla,,,K_128894,United-Kingdom,,,,,,N,N,Y,Y,N,20,20,42,50
Tofieldia_pusilla,,,K_128894,United-Kingdom,,,,,,N,N,Y,Y,N,21,21,17,17
Trichophorum_cespitosum,,,K_128067,United-Kingdom,,,,,,N,Y,N,Y,Y,23.33333333,23.33333333,0,20
Trichophorum_cespitosum,,,K_128067,United-Kingdom,,,,,,N,N,N,Y,Y,23.33333333,23.33333333,1,19
Trichophorum_cespitosum,,,K_128067,United-Kingdom,,,,,,Y,N,N,Y,Y,23.33333333,23.33333333,4,20
Trichophorum_cespitosum,,,K_128067,United-Kingdom,,,,,,Y,N,N,Y,Y,23.33333333,23.33333333,10,19
Trichophorum_cespitosum,,,K_128067,United-Kingdom,,,,,,Y,Y,N,Y,Y,23.33333333,23.33333333,12,19
Trichophorum_cespitosum,,,K_128067,United-Kingdom,,,,,,Y,N,N,Y,Y,23.33333333,23.33333333,13,20
Trichophorum_cespitosum,,,K_128067,United-Kingdom,,,,,,Y,N,N,Y,Y,23.33333333,23.33333333,13,20
Trichophorum_cespitosum,,,K_128067,United-Kingdom,,,,,,N,Y,N,Y,Y,23.33333333,23.33333333,16,19
Trichophorum_cespitosum,,,K_128067,United-Kingdom,,,,,,N,N,N,Y,Y,23.33333333,23.33333333,19,20
Trifolium_alpinum,,,K_9830,France,,,,,,Y,N,N,Y,N,11,11,20,20
Trifolium_alpinum,,,K_9830,France,,,,,,Y,N,N,Y,N,11,11,20,20
Trifolium_alpinum,,,K_186748,Italy,,,,,,Y,N,N,Y,N,15,15,19,20
Trifolium_alpinum,,,K_9841,Switzerland,,,,,,Y,N,N,Y,N,16,16,20,20
Trifolium_alpinum,,,K_9841,Switzerland,,,,,,Y,N,N,Y,N,16,16,20,20
Trifolium_alpinum,,,K_186748,Italy,,,,,,Y,N,N,Y,N,20,20,19,20
Trifolium_alpinum,,,K_9852,Switzerland,,,,,,Y,N,N,Y,N,20,20,10,10
Trifolium_alpinum,,,K_9830,France,,,,,,Y,N,N,Y,N,21,21,84,100
Trifolium_alpinum,,,K_9841,Switzerland,,,,,,Y,N,N,Y,N,21,21,89,100
Trifolium_alpinum,,,K_9852,Switzerland,,,,,,Y,N,N,Y,N,21,21,10,10
Trifolium_alpinum,,,K_9852,Switzerland,,,,,,Y,N,N,Y,N,21,21,96,100
Trifolium_montanum,,,K_504841,Bulgaria,,,,,,Y,N,N,Y,N,15,15,9,9
Trifolium_montanum,,,K_10849,France,,,,,,Y,N,N,Y,N,20,20,19,20
Trifolium_montanum,,,K_504841,Bulgaria,,,,,,Y,N,N,Y,N,20,20,10,10
Trifolium_montanum,,,K_10849,France,,,,,,Y,N,N,Y,N,21,21,18,18
Trifolium_montanum,,,K_10849,France,,,,,,Y,N,N,Y,N,21,21,95,100
Trollius_altissimus,,,WARS_090/04,Poland,,,,,,N,Y,N,Y,Y,21.66666667,21.66666667,230,500
Trollius_altissimus,,,WARS_091/04,Poland,,,,,,N,Y,N,Y,Y,21.66666667,21.66666667,200,500
Trollius_altissimus,,,WARS_092/04,Poland,,,,,,N,Y,N,Y,Y,21.66666667,21.66666667,300,500
Trollius_altissimus,,,WARS_093/04,Poland,,,,,,N,Y,N,Y,Y,21.66666667,21.66666667,250,500
Trollius_altissimus,,,WARS_094/04,Poland,,,,,,N,Y,N,Y,Y,21.66666667,21.66666667,180,500
Trollius_altissimus,,,WARS_095/04,Poland,,,,,,N,Y,N,Y,Y,21.66666667,21.66666667,340,500
Trollius_altissimus,,,WARS_096/04,Poland,,,,,,N,Y,N,Y,Y,21.66666667,21.66666667,230,500
Verbascum_orientale,,,K_369282,Georgia,,,,,,N,N,N,Y,N,15,15,19,19
Verbascum_orientale,,,K_369282,Georgia,,,,,,N,N,N,Y,Y,15,15,20,20
Verbascum_orientale,,,K_369282,Georgia,,,,,,N,N,N,Y,N,20,20,18,19
Veronica_gentianoides,,,K_343761,Georgia,,,,,,N,N,N,Y,Y,15,15,6,7
Veronica_gentianoides,,,K_343761,Georgia,,,,,,N,N,N,Y,N,15,15,6,10
Veronica_gentianoides,,,K_343761,Georgia,,,,,,N,N,N,Y,N,20,20,8,8
Vicia_cusnae,,,K_142621,Italy,,,,,,Y,N,N,Y,N,21,21,8,10
Vicia_orobus,,,K_120980,United-Kingdom,,,,,,Y,N,N,Y,N,16,16,4,5
Vicia_orobus,,,K_120980,United-Kingdom,,,,,,Y,N,N,Y,N,21,21,25,25
Viola_dubyana,,,PAV_BG191,Italy,,,,,,N,Y,N,Y,N,20,20,18,18
Viola_lutea,,,K_147693,United-Kingdom,,,,,,N,N,N,Y,N,10,10,3,19
Viola_lutea,,,K_147693,United-Kingdom,,,,,,N,N,N,Y,N,15,15,5,18
Viola_lutea,,,K_131449,United-Kingdom,,,,,,N,Y,N,Y,Y,16,16,7,10
Viola_lutea,,,K_116590,United-Kingdom,,,,,,N,N,N,Y,N,20,20,17,20
Viola_lutea,,,K_147693,United-Kingdom,,,,,,N,N,N,Y,N,20,20,10,17
Viola_lutea,,,K_116590,United-Kingdom,,,,,,N,N,N,Y,N,21,21,19,20
Viola_lutea,,,K_142920,United-Kingdom,,,,,,N,N,N,Y,N,21,21,10,10
Viola_lutea,,,K_147693,United-Kingdom,,,,,,N,N,N,Y,Y,23.33333333,23.33333333,12,20
Viola_lutea,,,K_147693,United-Kingdom,,,,,,N,N,N,Y,N,25,25,18,20
Zygophyllum_fabago,,,K_373579,Georgia,,,,,,N,N,N,Y,N,20,20,1,7
Zygophyllum_fabago,,,K_373579,Georgia,,,,,,Y,N,N,Y,N,20,20,8,9
Zygophyllum_fabago,,,K_373579,Georgia,,,,,,N,N,N,Y,N,20,20,8,10
