,Species,Region,Source,Population,Latitude,Longitude,Min.elevation,Max.elevation,Treeline,Alpine,Scarification,GA3,Stratification,Light,Alternating,Tmean,Temperature,Germinated,Germinable,mass
786,Sedum_villosum,NA,NA,K_127439,United-Kingdom,NA,NA,NA,NA,NA,N,Y,N,Y,N,20,20,36,36,0.022
787,Sedum_villosum,NA,NA,K_127439,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,25,25,13,32,0.022
788,Sedum_villosum,NA,NA,K_127439,United-Kingdom,NA,NA,NA,NA,NA,N,Y,N,Y,N,25,25,27,34,0.022
789,Sempervivum_arachnoideum,NA,NA,K_27654,France,NA,NA,NA,NA,NA,N,N,N,Y,Y,13.33333333,13.33333333,11,15,0.051
790,Sempervivum_arachnoideum,NA,NA,K_27654,France,NA,NA,NA,NA,NA,N,N,N,Y,N,15,15,12,17,0.051
791,Sempervivum_arachnoideum,NA,NA,K_27654,France,NA,NA,NA,NA,NA,N,KNO3,N,Y,N,15,15,16,17,0.051
792,Sempervivum_arachnoideum,NA,NA,K_27654,France,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,13,19,0.051
793,Sempervivum_arachnoideum,NA,NA,K_27654,France,NA,NA,NA,NA,NA,N,N,Y,Y,Y,21,21,4,20,0.051
794,Sempervivum_arachnoideum,NA,NA,K_27654,France,NA,NA,NA,NA,NA,N,N,Y,Y,N,21,21,5,20,0.051
795,Sempervivum_arachnoideum,NA,NA,K_27654,France,NA,NA,NA,NA,NA,N,N,Y,Y,N,21,21,17,20,0.051
796,Sempervivum_arachnoideum,NA,NA,K_27654,France,NA,NA,NA,NA,NA,N,N,Y,Y,N,21,21,80,100,0.051
797,Sempervivum_arachnoideum,NA,NA,K_27654,France,NA,NA,NA,NA,NA,N,N,N,Y,N,25,25,10,17,0.051
798,Sempervivum_arachnoideum,NA,NA,K_27654,France,NA,NA,NA,NA,NA,N,KNO3,N,Y,N,25,25,15,19,0.051
799,Sempervivum_caucasicum,NA,NA,K_281218,Georgia,NA,NA,NA,NA,NA,N,KNO3,N,Y,N,15,15,7,19,0.042
800,Sempervivum_caucasicum,NA,NA,K_281218,Georgia,NA,NA,NA,NA,NA,N,N,N,Y,N,15,15,9,17,0.042
801,Sempervivum_caucasicum,NA,NA,K_281218,Georgia,NA,NA,NA,NA,NA,N,Y,N,Y,N,15,15,20,20,0.042
802,Senecio_halleri,NA,NA,G_20008011,Switzerland,NA,NA,NA,NA,NA,N,N,N,N,N,16,16,40,50,0.946
803,Senecio_halleri,NA,NA,G_20008011,Switzerland,NA,NA,NA,NA,NA,N,N,N,N,N,16,16,44,50,0.946
804,Senecio_halleri,NA,NA,G_20008011,Switzerland,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,29,50,0.946
805,Senecio_halleri,NA,NA,G_20008011,Switzerland,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,32,50,0.946
806,Senecio_incanus,NA,NA,K_163192,Italy,NA,NA,NA,NA,NA,N,N,N,Y,N,10,10,8,19,1.22
807,Senecio_incanus,NA,NA,K_152091,Italy,NA,NA,NA,NA,NA,N,N,N,Y,N,15,15,17,20,1.22
808,Senecio_incanus,NA,NA,K_163181,Italy,NA,NA,NA,NA,NA,N,N,N,Y,N,15,15,5,8,1.22
809,Senecio_incanus,NA,NA,K_163181,Italy,NA,NA,NA,NA,NA,Y,N,N,Y,N,15,15,9,9,1.22
810,Senecio_incanus,NA,NA,K_163192,Italy,NA,NA,NA,NA,NA,N,N,N,Y,N,15,15,13,20,1.22
811,Senecio_incanus,NA,NA,K_163192,Italy,NA,NA,NA,NA,NA,N,N,N,Y,Y,18.33333333,18.33333333,20,20,1.22
812,Senecio_incanus,NA,NA,K_152091,Italy,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,16,20,1.22
813,Senecio_incanus,NA,NA,K_163192,Italy,NA,NA,NA,NA,NA,N,N,N,Y,N,25,25,11,20,1.22
814,Silene_elisabethae,NA,NA,PAV_TN685,Italy,NA,NA,NA,NA,NA,N,Y,N,Y,Y,10,10,49,50,0.48
815,Silene_elisabethae,NA,NA,PAV_TN685,Italy,NA,NA,NA,NA,NA,N,N,Y,Y,Y,10,10,0,48,0.48
816,Silene_elisabethae,NA,NA,PAV_TN685,Italy,NA,NA,NA,NA,NA,N,N,N,Y,Y,10,10,0,50,0.48
817,Silene_elisabethae,NA,NA,PAV_TN685,Italy,NA,NA,NA,NA,NA,N,N,Y,Y,Y,10,10,1,50,0.48
818,Silene_elisabethae,NA,NA,PAV_TN685,Italy,NA,NA,NA,NA,NA,N,N,Y,Y,Y,10,10,1,50,0.48
819,Silene_elisabethae,NA,NA,PAV_TN685,Italy,NA,NA,NA,NA,NA,N,N,N,Y,Y,10,10,2,49,0.48
820,Silene_elisabethae,NA,NA,PAV_TN685,Italy,NA,NA,NA,NA,NA,N,N,N,Y,Y,10,10,4,50,0.48
821,Silene_elisabethae,NA,NA,PAV_TN685,Italy,NA,NA,NA,NA,NA,N,Y,N,Y,Y,10,10,46,50,0.48
822,Silene_elisabethae,NA,NA,PAV_TN685,Italy,NA,NA,NA,NA,NA,N,Y,N,Y,Y,10,10,47,50,0.48
823,Silene_elisabethae,NA,NA,K_203694,Italy,NA,NA,NA,NA,NA,N,N,N,Y,N,15,15,0,20,0.48
824,Silene_elisabethae,NA,NA,PAV_TN685,Italy,NA,NA,NA,NA,NA,N,N,N,Y,Y,15,15,0,49,0.48
825,Silene_elisabethae,NA,NA,PAV_TN685,Italy,NA,NA,NA,NA,NA,N,N,N,Y,Y,15,15,1,50,0.48
826,Silene_elisabethae,NA,NA,PAV_TN685,Italy,NA,NA,NA,NA,NA,N,N,Y,Y,Y,15,15,1,50,0.48
827,Silene_elisabethae,NA,NA,PAV_TN685,Italy,NA,NA,NA,NA,NA,N,N,N,Y,Y,15,15,2,50,0.48
828,Silene_elisabethae,NA,NA,PAV_TN685,Italy,NA,NA,NA,NA,NA,N,N,Y,Y,Y,15,15,2,50,0.48
829,Silene_elisabethae,NA,NA,PAV_TN685,Italy,NA,NA,NA,NA,NA,N,N,Y,Y,Y,15,15,3,50,0.48
830,Silene_elisabethae,NA,NA,PAV_TN685,Italy,NA,NA,NA,NA,NA,N,Y,N,Y,Y,15,15,45,50,0.48
831,Silene_elisabethae,NA,NA,PAV_TN685,Italy,NA,NA,NA,NA,NA,N,Y,N,Y,Y,15,15,48,50,0.48
832,Silene_elisabethae,NA,NA,PAV_TN685,Italy,NA,NA,NA,NA,NA,N,Y,N,Y,Y,15,15,49,50,0.48
833,Silene_elisabethae,NA,NA,K_203694,Italy,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,2,20,0.48
834,Silene_elisabethae,NA,NA,PAV_BG507,Italy,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,4,25,0.48
835,Silene_elisabethae,NA,NA,PAV_BG687,Italy,NA,NA,NA,NA,NA,N,N,N,Y,Y,20,20,7,50,0.48
836,Silene_elisabethae,NA,NA,PAV_BG687,Italy,NA,NA,NA,NA,NA,N,N,N,Y,Y,20,20,7,50,0.48
837,Silene_elisabethae,NA,NA,PAV_BG687,Italy,NA,NA,NA,NA,NA,N,N,N,Y,Y,20,20,11,50,0.48
838,Silene_elisabethae,NA,NA,PAV_BS445,Italy,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,1,25,0.48
839,Silene_elisabethae,NA,NA,PAV_BS686,Italy,NA,NA,NA,NA,NA,N,N,N,Y,Y,20,20,8,50,0.48
840,Silene_elisabethae,NA,NA,PAV_BS686,Italy,NA,NA,NA,NA,NA,N,N,N,Y,Y,20,20,11,50,0.48
841,Silene_elisabethae,NA,NA,PAV_BS686,Italy,NA,NA,NA,NA,NA,N,N,N,Y,Y,20,20,11,50,0.48
842,Silene_elisabethae,NA,NA,PAV_TN685,Italy,NA,NA,NA,NA,NA,N,N,N,Y,Y,20,20,7,19,0.48
843,Silene_elisabethae,NA,NA,PAV_TN685,Italy,NA,NA,NA,NA,NA,N,Y,N,Y,Y,20,20,49,49,0.48
844,Silene_elisabethae,NA,NA,PAV_TN685,Italy,NA,NA,NA,NA,NA,N,Y,N,Y,Y,20,20,49,49,0.48
845,Silene_elisabethae,NA,NA,PAV_TN685,Italy,NA,NA,NA,NA,NA,N,N,Y,Y,Y,20,20,0,50,0.48
846,Silene_elisabethae,NA,NA,PAV_TN685,Italy,NA,NA,NA,NA,NA,N,N,Y,Y,Y,20,20,0,50,0.48
847,Silene_elisabethae,NA,NA,PAV_TN685,Italy,NA,NA,NA,NA,NA,N,N,N,Y,Y,20,20,1,49,0.48
848,Silene_elisabethae,NA,NA,PAV_TN685,Italy,NA,NA,NA,NA,NA,N,N,N,Y,Y,20,20,2,50,0.48
849,Silene_elisabethae,NA,NA,PAV_TN685,Italy,NA,NA,NA,NA,NA,N,N,Y,Y,Y,20,20,2,50,0.48
850,Silene_elisabethae,NA,NA,PAV_TN685,Italy,NA,NA,NA,NA,NA,N,N,Y,Y,Y,20,20,2,50,0.48
851,Silene_elisabethae,NA,NA,PAV_TN685,Italy,NA,NA,NA,NA,NA,N,N,N,Y,Y,20,20,3,48,0.48
852,Silene_elisabethae,NA,NA,PAV_TN685,Italy,NA,NA,NA,NA,NA,N,N,Y,Y,Y,20,20,5,50,0.48
853,Silene_elisabethae,NA,NA,PAV_TN685,Italy,NA,NA,NA,NA,NA,N,N,Y,Y,Y,20,20,5,50,0.48
854,Silene_elisabethae,NA,NA,PAV_TN685,Italy,NA,NA,NA,NA,NA,N,N,N,Y,Y,20,20,6,20,0.48
855,Silene_elisabethae,NA,NA,PAV_TN685,Italy,NA,NA,NA,NA,NA,N,N,N,Y,Y,20,20,11,20,0.48
856,Silene_elisabethae,NA,NA,PAV_TN685,Italy,NA,NA,NA,NA,NA,N,Y,N,Y,Y,20,20,50,50,0.48
857,Silene_elisabethae,NA,NA,PAV_TR531,Italy,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,6,25,0.48
858,Silene_elisabethae,NA,NA,K_203694,Italy,NA,NA,NA,NA,NA,N,N,N,Y,N,25,25,12,20,0.48
859,Silene_elisabethae,NA,NA,K_203694,Italy,NA,NA,NA,NA,NA,N,N,Y,Y,N,25,25,15,19,0.48
860,Silene_frivaldskyana,NA,NA,K_8062,Bulgaria,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,19,20,0.648
861,Silene_frivaldskyana,NA,NA,K_8073,Bulgaria,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,20,20,0.648
862,Silene_frivaldskyana,NA,NA,K_8062,Bulgaria,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,19,20,0.648
863,Silene_frivaldskyana,NA,NA,K_8062,Bulgaria,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,20,20,0.648
864,Silene_frivaldskyana,NA,NA,K_8062,Bulgaria,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,97,100,0.648
865,Silene_frivaldskyana,NA,NA,K_8073,Bulgaria,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,18,18,0.648
866,Silene_frivaldskyana,NA,NA,K_8073,Bulgaria,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,19,20,0.648
867,Silene_frivaldskyana,NA,NA,K_8073,Bulgaria,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,100,100,0.648
868,Silene_lacera,NA,NA,K_343831,Georgia,NA,NA,NA,NA,NA,N,N,N,Y,N,15,15,1,18,2.79
869,Silene_lacera,NA,NA,K_343831,Georgia,NA,NA,NA,NA,NA,N,N,N,Y,Y,15,15,6,19,2.79
870,Silene_lacera,NA,NA,K_343831,Georgia,NA,NA,NA,NA,NA,N,Y,N,Y,Y,15,15,20,20,2.79
871,Silene_lacera,NA,NA,K_343831,Georgia,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,1,19,2.79
872,Silene_linearifolia,NA,NA,K_343820,Georgia,NA,NA,NA,NA,NA,N,N,N,Y,N,15,15,1,20,0.268
873,Silene_linearifolia,NA,NA,K_343820,Georgia,NA,NA,NA,NA,NA,N,N,N,Y,Y,15,15,4,20,0.268
874,Silene_linearifolia,NA,NA,K_343820,Georgia,NA,NA,NA,NA,NA,N,Y,N,Y,Y,15,15,18,18,0.268
875,Silene_linearifolia,NA,NA,K_343820,Georgia,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,1,20,0.268
876,Silene_linearifolia,NA,NA,K_343820,Georgia,NA,NA,NA,NA,NA,N,Y,N,Y,N,25,25,18,19,0.268
877,Silene_pygmaea,NA,NA,K_343495,Georgia,NA,NA,NA,NA,NA,N,N,N,Y,N,15,15,17,19,0.404
878,Silene_pygmaea,NA,NA,K_343495,Georgia,NA,NA,NA,NA,NA,N,N,N,Y,Y,15,15,18,19,0.404
879,Silene_pygmaea,NA,NA,K_343495,Georgia,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,13,18,0.404
880,Silene_uniflora,NA,NA,K_100128,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,15,15,47,50,0.873
881,Silene_uniflora,NA,NA,K_53154,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,15,15,46,49,0.873
882,Silene_uniflora,NA,NA,K_1753,Norway,NA,NA,NA,NA,NA,N,N,N,Y,N,15,15,16,20,0.873
883,Silene_uniflora,NA,NA,K_3104,Norway,NA,NA,NA,NA,NA,N,N,N,Y,N,15,15,17,20,0.873
884,Silene_uniflora,NA,NA,K_100128,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,16,16,19,20,0.873
885,Silene_uniflora,NA,NA,K_53154,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,16,16,50,50,0.873
886,Silene_uniflora,NA,NA,K_1753,Norway,NA,NA,NA,NA,NA,N,N,N,Y,N,16,16,42,50,0.873
887,Silene_uniflora,NA,NA,K_1753,Norway,NA,NA,NA,NA,NA,N,N,N,Y,N,16,16,43,47,0.873
888,Silene_uniflora,NA,NA,K_1753,Norway,NA,NA,NA,NA,NA,N,N,N,Y,N,16,16,100,100,0.873
889,Silene_uniflora,NA,NA,K_3104,Norway,NA,NA,NA,NA,NA,N,N,N,Y,N,16,16,17,19,0.873
890,Silene_uniflora,NA,NA,K_3104,Norway,NA,NA,NA,NA,NA,N,N,N,Y,N,16,16,19,20,0.873
891,Silene_uniflora,NA,NA,K_3104,Norway,NA,NA,NA,NA,NA,N,N,N,Y,N,16,16,20,20,0.873
892,Silene_uniflora,NA,NA,K_1742,Norway,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,20,20,0.873
893,Silene_uniflora,NA,NA,K_1742,Norway,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,15,20,0.873
894,Silene_uniflora,NA,NA,K_1742,Norway,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,17,20,0.873
895,Silene_uniflora,NA,NA,K_1742,Norway,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,100,100,0.873
896,Silene_uniflora,NA,NA,B_NO-1100902,Norway,NA,NA,NA,NA,NA,N,N,N,Y,N,22,22,13,20,0.873
897,Silene_uniflora,NA,NA,B_SE-1960706,Sweden,NA,NA,NA,NA,NA,N,N,N,Y,N,22,22,0,20,0.873
898,Silene_viscariopsis,NA,NA,K_32487,FYROM,NA,NA,NA,NA,NA,N,N,N,Y,N,15,15,20,20,0.648
899,Silene_viscariopsis,NA,NA,K_32487,FYROM,NA,NA,NA,NA,NA,N,N,N,Y,N,16,16,20,20,0.648
900,Silene_viscariopsis,NA,NA,K_32487,FYROM,NA,NA,NA,NA,NA,N,N,N,Y,N,16,16,49,50,0.648
901,Silene_viscariopsis,NA,NA,K_32487,FYROM,NA,NA,NA,NA,NA,N,N,N,Y,N,16,16,50,50,0.648
902,Stachys_alpina,NA,NA,K_143123,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,15,15,0,50,3.544
903,Stachys_alpina,NA,NA,K_143123,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,1,50,3.544
904,Stachys_alpina,NA,NA,K_143123,United-Kingdom,NA,NA,NA,NA,NA,N,Y,N,Y,N,25,25,50,50,3.544
905,Stachys_alpina,NA,NA,K_143123,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,25,25,3,50,3.544
906,Stachys_balansae,NA,NA,K_373236,Georgia,NA,NA,NA,NA,NA,N,Y,N,Y,N,15,15,9,10,1.674
907,Taraxacum_pieninicum,NA,NA,WARS_062/03,Poland,NA,NA,NA,NA,NA,N,N,N,Y,Y,21.66666667,21.66666667,230,500,0.72
908,Telekia_speciosissima,NA,NA,K_202789,Italy,NA,NA,NA,NA,NA,N,N,N,Y,N,10,10,8,20,0.54
909,Telekia_speciosissima,NA,NA,K_206994,Italy,NA,NA,NA,NA,NA,N,N,N,Y,N,10,10,8,45,0.54
910,Telekia_speciosissima,NA,NA,K_202789,Italy,NA,NA,NA,NA,NA,N,N,N,Y,N,15,15,7,20,0.54
911,Telekia_speciosissima,NA,NA,K_206994,Italy,NA,NA,NA,NA,NA,N,N,N,Y,N,15,15,5,50,0.54
912,Telekia_speciosissima,NA,NA,K_206994,Italy,NA,NA,NA,NA,NA,N,N,N,Y,Y,18.33333333,18.33333333,3,23,0.54
913,Telekia_speciosissima,NA,NA,PAV_BG186,Italy,NA,NA,NA,NA,NA,N,Y,N,Y,Y,20,20,5,30,0.54
914,Telekia_speciosissima,NA,NA,K_202789,Italy,NA,NA,NA,NA,NA,N,N,N,Y,N,25,25,16,20,0.54
915,Telekia_speciosissima,NA,NA,K_206994,Italy,NA,NA,NA,NA,NA,Y,N,N,Y,N,25,25,15,24,0.54
916,Telekia_speciosissima,NA,NA,K_206994,Italy,NA,NA,NA,NA,NA,N,N,N,Y,N,25,25,10,50,0.54
917,Telekia_speciosissima,NA,NA,K_206994,Italy,NA,NA,NA,NA,NA,N,N,Y,Y,N,25,25,19,25,0.54
918,Teucrium_nuchense,NA,NA,K_343358,Georgia,NA,NA,NA,NA,NA,N,Y,N,Y,N,20,20,4,5,2.474
919,Thlaspi_alpestre,NA,NA,K_99976,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,20,20,0.37
920,Thlaspi_alpestre,NA,NA,K_99976,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,26,26,0.37
921,Thlaspi_orbiculatum,NA,NA,K_342395,Georgia,NA,NA,NA,NA,NA,Y,N,N,Y,Y,15,15,17,19,1.49
922,Thlaspi_orbiculatum,NA,NA,K_342395,Georgia,NA,NA,NA,NA,NA,Y,N,N,Y,N,20,20,9,20,1.49
923,Tofieldia_calyculata,NA,NA,K_8165,Bosnia-Herzegovina,NA,NA,NA,NA,NA,N,N,Y,Y,N,20,20,0,50,0.033
924,Tofieldia_calyculata,NA,NA,K_8165,Bosnia-Herzegovina,NA,NA,NA,NA,NA,N,Y,Y,Y,N,20,20,5,50,0.033
925,Tofieldia_calyculata,NA,NA,K_8165,Bosnia-Herzegovina,NA,NA,NA,NA,NA,N,Y,Y,Y,N,20,20,29,50,0.033
926,Tofieldia_calyculata,NA,NA,K_8165,Bosnia-Herzegovina,NA,NA,NA,NA,NA,N,Y,Y,Y,N,20,20,33,38,0.033
927,Tofieldia_calyculata,NA,NA,K_8165,Bosnia-Herzegovina,NA,NA,NA,NA,NA,N,Y,Y,Y,N,21,21,34,34,0.033
928,Tofieldia_calyculata,NA,NA,K_8165,Bosnia-Herzegovina,NA,NA,NA,NA,NA,N,N,N,Y,N,21,21,100,100,0.033
929,Tofieldia_calyculata,NA,NA,WARS_016/01,Poland,NA,NA,NA,NA,NA,N,N,N,Y,Y,21.66666667,21.66666667,345,500,0.033
930,Tofieldia_calyculata,NA,NA,WARS_017/01,Poland,NA,NA,NA,NA,NA,N,N,N,Y,Y,21.66666667,21.66666667,420,500,0.033
931,Tofieldia_calyculata,NA,NA,WARS_018/01,Poland,NA,NA,NA,NA,NA,N,N,N,Y,Y,21.66666667,21.66666667,320,500,0.033
932,Tofieldia_calyculata,NA,NA,WARS_019/02,Poland,NA,NA,NA,NA,NA,N,N,N,Y,Y,21.66666667,21.66666667,420,500,0.033
933,Tofieldia_calyculata,NA,NA,WARS_020/02,Poland,NA,NA,NA,NA,NA,N,N,N,Y,Y,21.66666667,21.66666667,370,500,0.033
934,Tofieldia_calyculata,NA,NA,WARS_021/02,Poland,NA,NA,NA,NA,NA,N,N,N,Y,Y,21.66666667,21.66666667,410,500,0.033
935,Tofieldia_calyculata,NA,NA,WARS_021/99,Poland,NA,NA,NA,NA,NA,N,N,N,Y,Y,21.66666667,21.66666667,325,500,0.033
936,Tofieldia_calyculata,NA,NA,WARS_022/99,Poland,NA,NA,NA,NA,NA,N,N,N,N,Y,21.66666667,21.66666667,0,500,0.033
937,Tofieldia_calyculata,NA,NA,WARS_023/99,Poland,NA,NA,NA,NA,NA,N,N,N,N,Y,21.66666667,21.66666667,0,500,0.033
938,Tofieldia_calyculata,NA,NA,WARS_034/00,Poland,NA,NA,NA,NA,NA,N,N,N,Y,Y,21.66666667,21.66666667,425,500,0.033
939,Tofieldia_calyculata,NA,NA,WARS_035/00,Poland,NA,NA,NA,NA,NA,N,N,N,Y,Y,21.66666667,21.66666667,160,500,0.033
940,Tofieldia_calyculata,NA,NA,WARS_038/02,Poland,NA,NA,NA,NA,NA,N,N,N,Y,Y,21.66666667,21.66666667,230,500,0.033
941,Tofieldia_calyculata,NA,NA,WARS_039/02,Poland,NA,NA,NA,NA,NA,N,N,N,Y,Y,21.66666667,21.66666667,440,500,0.033
942,Tofieldia_calyculata,NA,NA,WARS_040/02,Poland,NA,NA,NA,NA,NA,N,N,N,Y,Y,21.66666667,21.66666667,340,500,0.033
943,Tofieldia_pusilla,NA,NA,K_128894,United-Kingdom,NA,NA,NA,NA,NA,N,N,Y,Y,N,20,20,42,50,0.035
944,Tofieldia_pusilla,NA,NA,K_128894,United-Kingdom,NA,NA,NA,NA,NA,N,N,Y,Y,N,21,21,17,17,0.035
945,Trichophorum_cespitosum,NA,NA,K_128067,United-Kingdom,NA,NA,NA,NA,NA,N,Y,N,Y,Y,23.33333333,23.33333333,0,20,0.584
946,Trichophorum_cespitosum,NA,NA,K_128067,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,Y,23.33333333,23.33333333,1,19,0.584
947,Trichophorum_cespitosum,NA,NA,K_128067,United-Kingdom,NA,NA,NA,NA,NA,Y,N,N,Y,Y,23.33333333,23.33333333,4,20,0.584
948,Trichophorum_cespitosum,NA,NA,K_128067,United-Kingdom,NA,NA,NA,NA,NA,Y,N,N,Y,Y,23.33333333,23.33333333,10,19,0.584
949,Trichophorum_cespitosum,NA,NA,K_128067,United-Kingdom,NA,NA,NA,NA,NA,Y,Y,N,Y,Y,23.33333333,23.33333333,12,19,0.584
950,Trichophorum_cespitosum,NA,NA,K_128067,United-Kingdom,NA,NA,NA,NA,NA,Y,N,N,Y,Y,23.33333333,23.33333333,13,20,0.584
951,Trichophorum_cespitosum,NA,NA,K_128067,United-Kingdom,NA,NA,NA,NA,NA,Y,N,N,Y,Y,23.33333333,23.33333333,13,20,0.584
952,Trichophorum_cespitosum,NA,NA,K_128067,United-Kingdom,NA,NA,NA,NA,NA,N,Y,N,Y,Y,23.33333333,23.33333333,16,19,0.584
953,Trichophorum_cespitosum,NA,NA,K_128067,United-Kingdom,NA,NA,NA,NA,NA,N,N,N,Y,Y,23.33333333,23.33333333,19,20,0.584
954,Trifolium_alpinum,NA,NA,K_9830,France,NA,NA,NA,NA,NA,Y,N,N,Y,N,11,11,20,20,5.021
955,Trifolium_alpinum,NA,NA,K_9830,France,NA,NA,NA,NA,NA,Y,N,N,Y,N,11,11,20,20,5.021
956,Trifolium_alpinum,NA,NA,K_186748,Italy,NA,NA,NA,NA,NA,Y,N,N,Y,N,15,15,19,20,5.021
957,Trifolium_alpinum,NA,NA,K_9841,Switzerland,NA,NA,NA,NA,NA,Y,N,N,Y,N,16,16,20,20,5.021
958,Trifolium_alpinum,NA,NA,K_9841,Switzerland,NA,NA,NA,NA,NA,Y,N,N,Y,N,16,16,20,20,5.021
959,Trifolium_alpinum,NA,NA,K_186748,Italy,NA,NA,NA,NA,NA,Y,N,N,Y,N,20,20,19,20,5.021
960,Trifolium_alpinum,NA,NA,K_9852,Switzerland,NA,NA,NA,NA,NA,Y,N,N,Y,N,20,20,10,10,5.021
961,Trifolium_alpinum,NA,NA,K_9830,France,NA,NA,NA,NA,NA,Y,N,N,Y,N,21,21,84,100,5.021
962,Trifolium_alpinum,NA,NA,K_9841,Switzerland,NA,NA,NA,NA,NA,Y,N,N,Y,N,21,21,89,100,5.021
963,Trifolium_alpinum,NA,NA,K_9852,Switzerland,NA,NA,NA,NA,NA,Y,N,N,Y,N,21,21,10,10,5.021
964,Trifolium_alpinum,NA,NA,K_9852,Switzerland,NA,NA,NA,NA,NA,Y,N,N,Y,N,21,21,96,100,5.021
965,Trifolium_montanum,NA,NA,K_504841,Bulgaria,NA,NA,NA,NA,NA,Y,N,N,Y,N,15,15,9,9,2
966,Trifolium_montanum,NA,NA,K_10849,France,NA,NA,NA,NA,NA,Y,N,N,Y,N,20,20,19,20,2
967,Trifolium_montanum,NA,NA,K_504841,Bulgaria,NA,NA,NA,NA,NA,Y,N,N,Y,N,20,20,10,10,2
968,Trifolium_montanum,NA,NA,K_10849,France,NA,NA,NA,NA,NA,Y,N,N,Y,N,21,21,18,18,2
969,Trifolium_montanum,NA,NA,K_10849,France,NA,NA,NA,NA,NA,Y,N,N,Y,N,21,21,95,100,2
970,Trollius_altissimus,NA,NA,WARS_090/04,Poland,NA,NA,NA,NA,NA,N,Y,N,Y,Y,21.66666667,21.66666667,230,500,0.716
971,Trollius_altissimus,NA,NA,WARS_091/04,Poland,NA,NA,NA,NA,NA,N,Y,N,Y,Y,21.66666667,21.66666667,200,500,0.716
972,Trollius_altissimus,NA,NA,WARS_092/04,Poland,NA,NA,NA,NA,NA,N,Y,N,Y,Y,21.66666667,21.66666667,300,500,0.716
973,Trollius_altissimus,NA,NA,WARS_093/04,Poland,NA,NA,NA,NA,NA,N,Y,N,Y,Y,21.66666667,21.66666667,250,500,0.716
974,Trollius_altissimus,NA,NA,WARS_094/04,Poland,NA,NA,NA,NA,NA,N,Y,N,Y,Y,21.66666667,21.66666667,180,500,0.716
975,Trollius_altissimus,NA,NA,WARS_095/04,Poland,NA,NA,NA,NA,NA,N,Y,N,Y,Y,21.66666667,21.66666667,340,500,0.716
976,Trollius_altissimus,NA,NA,WARS_096/04,Poland,NA,NA,NA,NA,NA,N,Y,N,Y,Y,21.66666667,21.66666667,230,500,0.716
977,Verbascum_orientale,NA,NA,K_369282,Georgia,NA,NA,NA,NA,NA,N,N,N,Y,N,15,15,19,19,0.361
978,Verbascum_orientale,NA,NA,K_369282,Georgia,NA,NA,NA,NA,NA,N,N,N,Y,Y,15,15,20,20,0.361
979,Verbascum_orientale,NA,NA,K_369282,Georgia,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,18,19,0.361
980,Veronica_gentianoides,NA,NA,K_343761,Georgia,NA,NA,NA,NA,NA,N,N,N,Y,Y,15,15,6,7,0.21
981,Veronica_gentianoides,NA,NA,K_343761,Georgia,NA,NA,NA,NA,NA,N,N,N,Y,N,15,15,6,10,0.21
982,Veronica_gentianoides,NA,NA,K_343761,Georgia,NA,NA,NA,NA,NA,N,N,N,Y,N,20,20,8,8,0.21
983,Vicia_cusnae,NA,NA,K_142621,Italy,NA,NA,NA,NA,NA,Y,N,N,Y,N,21,21,8,10,58.02
